column0,column1,column2,column3,column4
16,93,28,-54,9
94,-87,73,-6,30
1,-62,43,32,-84
18,-55,-4,-76,-15
-86,41,-99,85,-10
75,53,69,4,38
-27,-16,17,53,-78
69,30,-5,40,-48
-25,-44,17,48,-61
-85,3,-21,19,-15
-25,-98,92,61,73
-99,-26,-19,9,79
51,-22,-65,-80,-70
-49,-44,-20,54,-21
100,-65,56,8,-33
-96,-26,-63,61,13
75,-75,93,-15,-74
-5,-46,-57,-87,-18
48,-15,54,-46,27
34,-7,71,-23,45
43,39,100,45,-79
-72,0,-12,-66,49
44,39,73,-50,98
44,-1,-6,3,33
64,-23,3,-37,-85
-20,-50,-94,-83,-25
22,-53,-26,41,60
47,57,86,36,56
86,53,48,-16,-10
41,98,35,-48,8
-69,-27,-19,-79,61
-80,33,-70,51,-30
0,-62,-85,20,-5
77,76,55,-41,-2
88,36,-45,31,-71
-76,-63,47,88,92
1,-94,3,95,-44
14,-59,-5,-18,63
30,-26,42,47,-29
57,-72,96,100,-26
69,-23,-68,79,12
22,59,88,-62,-51
38,22,-1,-83,41
-76,12,-18,-55,-59
22,-68,-74,84,13
0,69,-26,40,52
60,100,89,-73,54
98,-30,10,-65,29
47,57,-71,45,45
14,99,-37,34,89
-88,-53,46,-84,89
-47,-46,10,79,-71
49,4,46,-98,30
37,-47,-42,-72,-45
72,98,13,54,-53
92,-72,56,50,-14
66,-37,61,-20,16
18,-84,-61,3,-23
-23,-85,-94,59,3
100,-42,66,18,-64
-39,76,-14,0,53
-4,90,-48,72,-80
19,5,39,40,52
97,-34,-91,-96,2
-85,-50,64,-15,92
-23,-21,95,82,-54
-87,-32,-72,-45,-16
34,-91,64,-68,69
91,-90,-80,95,-1
-31,95,-81,87,90
28,-85,47,-31,-94
-49,-77,7,73,-33
94,85,19,-66,51
79,10,37,-33,-80
-19,51,-53,-100,23
87,41,-33,90,38
35,49,18,80,87
90,93,72,-62,-26
41,23,-22,11,-91
72,-61,64,76,90
24,-27,-100,-43,-87
7,5,10,78,-87
14,63,-40,-51,9
-29,69,-76,-91,12
-37,-4,86,56,-49
-45,-53,-38,68,-38
-25,63,-80,-30,68
38,82,-14,-68,-37
21,-33,27,-50,70
28,-32,68,-10,55
6,-31,-47,72,72
44,100,94,-60,77
0,20,-2,8,59
-14,15,-94,31,91
-28,-16,-54,-53,94
16,47,93,86,-58
27,33,-89,24,32
100,17,22,-24,-46
51,-64,77,6,-29
-24,51,42,17,10
-28,-8,-10,11,-68
-6,-22,-21,51,-26
-60,4,-78,13,84
-32,22,-83,-39,-100
-52,34,-16,-94,-62
53,16,-90,-88,79
14,84,51,-93,-14
-94,-82,-11,7,-61
66,-1,-98,-69,34
50,-63,-48,15,89
-85,15,-51,5,-50
-50,-76,68,-51,-92
-4,68,-62,-84,15
0,74,-17,98,37
-25,25,-55,-18,1
28,-99,52,85,13
7,-46,16,-74,70
17,-51,76,-66,40
-94,-23,-96,87,-26
12,100,27,21,14
86,-4,49,26,44
-78,-24,77,98,26
-68,-61,98,92,14
92,78,41,-12,-97
85,71,7,20,-54
-4,-22,21,90,83
22,87,-34,-37,63
-90,-38,-28,-43,51
53,-70,94,-3,-10
79,2,-100,8,87
-10,-13,89,52,-47
56,-44,86,-39,43
90,-50,39,37,-26
-71,41,66,82,63
-82,-68,-5,56,-2
10,-3,-65,56,-3
53,-32,-5,27,-79
-53,-84,-85,-37,80
58,-13,-47,-69,45
-48,37,-25,66,-93
57,-29,37,94,-99
-96,51,-45,57,-23
-31,-3,-48,35,-66
-24,32,-18,-85,53
1,45,-43,61,-6
46,-1,96,-6,-71
69,49,60,-9,-73
7,49,-21,14,-11
48,36,-21,-49,-87
-96,81,60,31,35
-87,29,-100,-38,94
18,77,60,-22,21
-38,73,-2,43,-91
66,-4,-72,-80,61
75,-94,37,25,94
34,40,10,-55,-49
95,-36,-31,34,-88
23,58,-38,32,64
-43,-12,59,16,58
17,-84,-98,-23,93
-95,-15,15,42,-93
-95,-71,56,-21,-19
23,-25,-23,-68,38
82,-48,-73,-89,-39
-66,-51,-67,99,-92
71,-39,-8,56,100
-57,-96,-41,-26,52
-39,-84,-84,2,-92
-36,59,-95,1,-82
97,63,5,40,-4
-66,-57,-75,-79,52
-58,-75,-49,59,28
27,86,83,-94,87
85,-27,-29,51,71
-100,45,-75,29,3
57,-13,5,7,-47
69,49,-30,57,39
-83,25,49,-20,19
95,-6,68,76,44
-71,61,-38,27,-97
82,75,-62,32,-38
29,-25,-9,86,-55
81,41,67,22,-71
87,-60,50,-29,-71
32,-44,-41,-37,83
-52,-96,36,79,86
92,100,-96,81,-23
58,-28,13,-27,-61
-1,-71,-48,-99,-32
11,24,74,51,-23
-78,51,-14,93,-35
-94,98,80,5,-47
-73,78,-10,-16,-71
69,-56,-7,-6,-25
-93,-40,-67,-85,-88
48,93,88,-51,39
-13,90,-39,7,-25
83,-21,-43,3,-94
12,97,-52,-71,-4
93,61,-36,26,3
56,84,70,83,-38
-10,16,56,-58,-20
-31,98,47,-13,35
87,-77,-56,42,68
39,16,-27,-99,71
0,-59,-81,89,-82
-12,86,88,-53,-74
40,-87,15,-57,-73
27,33,78,-20,17
-91,91,89,-96,-83
-73,-45,-67,54,74
-77,50,59,-95,-96
43,33,11,1,20
-36,9,-73,46,-61
81,-88,-20,-57,-9
-29,-73,-42,85,-58
50,-42,-45,-88,-67
14,-58,42,-58,31
-45,-32,-50,-29,-86
26,16,-91,-16,-91
95,-100,-8,-93,31
45,66,13,23,12
15,-61,-44,-16,35
70,30,-72,-43,-13
-75,62,-91,-50,9
-8,-15,58,-18,30
-17,52,58,18,94
-36,-66,27,40,23
53,-26,8,-80,13
7,40,5,-73,61
2,-51,-41,-25,59
88,-1,-60,38,-2
78,49,50,-67,-94
37,-22,-19,-82,92
60,-55,-74,82,-54
8,-54,-49,-53,-73
44,-90,33,2,-97
40,78,3,28,69
20,22,-87,-73,7
19,-91,49,-8,74
-53,9,92,-87,-96
12,-16,-3,-26,51
93,75,15,-66,-94
38,73,-77,-18,78
-3,-67,-90,-22,-74
65,66,15,-56,11
-24,12,-7,43,-43
80,79,2,-8,30
5,42,53,68,20
85,99,-97,-19,-68
47,-68,75,-89,72
28,-84,-88,-67,-18
-13,8,-93,42,-20
57,18,89,-6,20
53,57,89,-79,-73
-20,-22,-13,-83,-45
37,-55,-86,0,-37
-85,-55,-38,-21,88
12,17,-23,-44,91
61,-94,-40,56,-10
-91,-48,-20,-80,-19
63,-49,-56,-81,-15
-38,58,-21,92,-4
-45,58,47,-9,29
-50,-92,97,60,28
23,78,90,-44,76
-15,-56,66,-81,37
-24,80,-38,-63,51
77,-76,-98,-13,-53
62,87,-46,-53,-86
-43,-64,-88,-24,88
82,45,-34,-41,-72
-87,40,99,90,70
-6,41,-39,76,-95
-16,20,34,26,5
-4,12,-44,84,56
-42,-3,-60,28,47
-62,17,-50,-2,-72
-14,16,-81,-51,6
-6,-13,-58,-85,70
74,-4,-51,-27,-14
36,-31,64,31,81
82,-98,33,-92,46
34,92,-68,-53,73
34,-86,40,-41,-36
93,-59,-30,87,-97
-26,29,-42,86,74
-16,7,-25,-17,-12
50,6,-16,4,84
-67,-7,-47,87,-86
6,-65,-29,-38,-43
69,-12,-26,-58,-93
-87,-72,-93,100,64
33,-70,36,-61,92
1,-15,-75,-60,32
-32,-41,-84,6,-2
-70,30,-51,84,87
62,57,11,43,-90
46,33,-69,-30,-86
48,-42,-62,-56,69
-52,80,-90,25,90
-16,-19,-98,59,2
96,69,45,18,45
23,17,-69,-4,-92
93,-92,60,-34,76
77,-84,-94,-29,9
29,-36,14,8,-42
