column0,column1,column2,column3,column4
35,11,23,-9,-23
-100,87,-65,-34,59
20,3,61,-53,3
30,-60,-19,-84,57
-79,-83,-72,30,61
21,24,-74,32,41
89,-41,-40,-39,-60
-98,-42,-63,-90,-45
10,72,-40,-53,-99
55,69,-33,-26,-49
100,69,-85,47,-49
-85,-29,-5,90,-25
93,86,79,76,-21
22,50,-88,38,20
18,-12,57,-48,-28
87,-52,81,41,-63
-15,-95,21,22,-66
-40,-24,-78,10,-29
-75,-99,46,87,-22
15,-83,55,-31,81
-25,-83,68,-51,61
-89,-74,35,35,-26
-89,85,-92,16,-29
-55,-76,-5,3,-9
65,-23,50,54,-74
-40,99,12,13,-38
-24,-16,51,35,32
27,-58,-12,11,87
45,47,-99,72,-58
60,98,-4,-75,94
70,76,46,-54,-25
2,-81,-33,32,-6
45,-42,-75,-5,39
78,-43,-10,1,-2
-68,-53,-4,-97,-71
99,-20,96,40,-36
61,62,-20,57,-9
-35,71,-6,79,-46
-95,-81,39,-34,-16
5,-77,-46,40,9
34,74,32,-67,90
-2,1,49,98,33
-32,-83,-1,0,16
-20,27,91,19,96
-10,69,79,-65,-89
5,60,92,89,65
25,-87,90,14,-38
-29,-15,82,39,22
-75,65,44,29,-6
-16,-21,16,34,26
-95,-72,-3,81,-67
-20,79,18,51,96
16,-12,32,41,76
33,-38,-92,-68,31
15,-97,35,-4,67
-60,31,-67,-13,71
96,76,66,-12,15
-69,-41,23,-31,-28
17,-75,-62,-67,-19
-85,11,21,96,-77
85,-100,-41,38,-37
-50,8,-53,76,-91
85,8,-57,-56,74
10,-52,-49,93,60
-98,2,22,-90,-56
-100,-75,-6,45,-53
-74,-6,-49,27,40
45,-97,-16,21,27
-61,85,43,-59,85
-28,-66,-57,75,-17
-6,-22,76,-36,84
-21,-4,97,36,-37
96,-44,19,-27,69
40,24,-92,-63,73
51,6,48,-36,24
50,-64,-9,-72,39
5,-79,93,-84,-66
-42,11,41,-59,70
-100,38,-19,65,-55
-45,96,18,-94,31
-65,-14,69,66,-50
95,-18,80,-56,-76
-70,-76,40,59,5
-55,53,8,100,-90
40,-60,97,21,-5
30,-69,-41,8,61
17,-34,-99,53,-96
77,-52,-38,28,76
-100,39,-94,57,-79
-85,-97,8,93,12
85,23,-64,-75,6
60,3,86,-77,59
-87,-36,34,33,89
90,-89,3,-24,31
5,85,11,-26,14
-30,75,-33,70,45
-95,95,-66,-7,-17
-65,-52,30,4,90
-91,-77,4,32,-85
45,-79,50,82,-19
45,-58,-45,-83,75
-40,48,71,-50,-72
100,79,-85,-45,-7
-44,8,-84,33,-59
-50,25,80,-75,13
-75,81,40,1,94
53,-66,79,75,13
-45,8,24,-38,-1
-40,-3,43,53,-89
-50,74,37,60,-93
45,-40,-35,-66,42
89,-46,81,97,83
85,-25,87,-26,8
-85,23,-30,-44,90
