column0,column1,column2,column3,column4
49,85,-26,78,46
-32,-1,-51,41,-46
78,-23,-62,52,-38
19,-2,2,-24,4
-28,-38,-33,-83,93
-46,-57,-71,-56,85
-5,35,80,93,93
75,-77,-43,96,-86
59,-82,-5,49,100
-90,10,-31,90,-56
-90,71,42,64,-69
-52,-81,-9,22,-1
-72,48,-25,-41,10
87,77,18,3,94
5,-40,-58,-37,72
56,51,-36,-16,-99
-77,77,21,98,-43
49,44,-15,22,-46
43,22,-93,-24,1
10,-19,22,41,75
10,-65,31,-71,-53
-83,82,-30,-35,33
13,-46,-70,-49,53
-90,39,63,-45,51
65,-31,9,-21,5
-43,-87,-48,-81,-12
65,0,-21,37,-71
-13,-35,-74,-70,99
-71,-72,-18,23,87
47,-69,19,91,75
-70,-67,-49,-88,-15
-78,16,66,-27,-54
22,-87,-84,23,62
-57,44,89,-93,22
-44,-48,96,45,44
-46,88,2,79,0
-68,99,-95,-70,57
43,6,79,-52,36
36,20,1,84,33
-90,99,70,84,69
-19,34,-38,98,3
48,-92,-99,69,-14
-97,-71,-66,26,-15
-38,18,-57,97,22
69,32,17,-69,-66
42,3,-94,87,-36
83,-76,-57,-72,-24
-42,98,-52,-11,98
99,66,44,100,89
-14,79,-85,86,93
86,34,-70,-63,-67
96,92,-81,-59,8
-83,-11,-20,-43,89
-85,63,28,13,43
63,-37,-79,77,69
-43,-29,50,65,-17
18,-4,-8,75,90
-47,9,-96,39,93
63,95,-64,45,-36
-97,9,18,82,-98
49,52,-35,-49,13
-94,54,-90,75,-55
7,-24,-47,73,-47
-44,-55,-22,76,-2
-45,20,1,-96,76
100,16,-21,78,-47
61,-32,-69,-58,90
-18,19,-72,-72,-79
72,-65,-35,-42,-16
-60,8,-99,21,-43
-81,-20,-41,32,-82
-94,-7,-26,-46,-8
6,29,17,47,42
80,-67,-77,75,59
75,11,-26,-86,0
68,42,-98,82,37
72,-68,60,-66,67
85,-48,-40,94,99
28,-66,27,94,-1
-84,84,-59,-26,32
-83,-6,-91,-49,36
-99,31,54,93,81
68,-80,-2,-4,-34
76,28,57,-33,54
62,45,81,57,-77
45,-70,39,70,-77
8,-62,-75,-26,30
71,49,-24,-50,-24
71,-95,-66,44,-97
-16,-22,-78,-97,62
94,-69,-97,-83,-40
-87,-98,-83,85,42
80,22,-97,31,-68
91,-2,0,68,-93
51,91,-50,6,-55
-39,39,66,25,68
-87,42,-99,99,-48
27,-3,-15,64,-17
-82,34,-93,97,-56
1,-30,40,-21,92
6,-56,60,83,19
57,-87,-4,-42,53
74,97,-58,11,-12
7,-17,83,61,70
-47,56,-49,45,-84
67,-55,-100,93,37
6,-78,-93,-40,-1
-42,43,7,-68,41
40,97,-84,13,-11
31,-22,-91,-63,32
-73,-95,-48,42,-76
-59,53,-2,78,8
-72,-80,62,-71,19
-22,-59,-5,21,80
47,26,10,-68,15
-96,42,38,-17,-66
-35,74,-75,-10,13
45,-100,-55,-74,52
8,-37,37,75,-33
90,36,-79,12,77
-67,67,10,-94,-20
55,-12,-32,-94,-33
-83,-4,58,7,-38
-88,50,86,28,-96
-50,41,-95,73,28
59,36,-74,61,24
-27,-74,-7,-7,-28
74,67,-93,-40,-24
-94,59,-100,94,14
-100,14,-37,54,52
-42,54,-81,83,-68
-73,-26,-42,71,61
89,27,-42,2,-2
-87,-31,-41,-13,83
42,-15,-10,27,60
-7,27,-96,80,50
62,36,-67,69,35
10,18,-34,22,81
-59,-72,-54,100,-69
-91,65,-86,35,-81
-57,20,-14,-3,-54
-38,-52,-89,-30,87
-91,62,-97,5,-63
12,39,-11,-46,-54
