column0,column1,column2,column3,column4
98,29,-17,-70,-73
100,-79,-7,-4,-9
-50,51,44,47,-58
-5,64,-33,94,-2
-9,-69,-80,-52,-83
-69,18,-57,1,-21
-50,16,90,61,-12
-20,20,64,68,40
-26,58,-29,-97,-56
-58,-11,-32,36,-62
91,42,-26,-30,-31
-60,69,-93,-18,75
-72,-82,-68,-57,-24
1,77,-66,76,48
-79,-44,17,13,46
-91,-47,-42,66,-6
-12,93,-5,-31,1
-24,50,-49,-99,-57
32,-51,-47,-23,85
-30,28,66,-95,92
44,27,-60,-21,21
-10,-21,-96,19,71
-97,3,-11,69,35
25,20,43,59,-35
-95,-42,-43,99,-95
-2,82,19,-87,86
-57,16,-62,-26,-62
-55,58,-71,57,-27
-61,-7,-28,-20,-82
-51,9,15,46,-80
-1,-77,-26,-98,63
-28,68,22,-29,-85
86,-90,-96,-42,-34
33,-34,-60,71,-41
4,35,-10,-25,-95
90,49,65,63,-80
-94,-45,-73,-9,88
-36,-34,-34,75,-92
46,-25,-65,28,45
-10,-70,-81,-7,-33
5,24,-81,75,81
22,41,-72,10,84
-17,72,-64,89,49
-60,-53,-89,98,-54
-20,-26,-9,26,99
27,20,-80,-79,21
55,-69,47,-32,6
-15,85,-52,41,98
76,75,11,33,-16
76,-100,-64,19,25
-54,59,-82,-81,-3
-75,33,9,-91,13
-65,2,84,42,-23
17,-14,-89,-32,-52
47,59,48,-64,63
98,70,65,100,-39
65,-88,-99,41,-35
95,-25,13,29,-60
-45,27,86,59,-97
-25,-22,4,-83,-32
-81,50,-15,-53,15
98,-97,83,-58,98
58,-78,-27,61,25
-54,42,49,-71,-29
38,-96,-77,-72,-58
74,93,-95,-32,82
83,94,-83,-91,-60
11,-6,-1,-87,35
-65,-72,10,-67,74
81,-5,-53,21,41
-90,84,31,-14,93
-60,-20,61,-16,53
-75,21,29,-8,-16
-26,56,-1,27,99
-21,-80,63,-4,63
-81,-6,4,-86,-53
-52,-46,-32,-75,80
64,-48,-56,18,6
-5,18,-99,-41,-55
-97,-59,-85,59,68
-53,51,-52,61,98
-69,0,-83,-79,97
-22,17,-64,-56,100
-21,2,50,-60,89
-45,-54,-57,-5,-36
57,95,-24,-21,91
37,55,-94,59,46
-23,-43,-44,71,58
77,-73,-73,-86,0
-25,-96,-36,51,-32
-87,-68,-95,59,-3
-83,3,-69,53,95
89,61,-41,-68,80
54,-57,-81,32,-34
90,-45,-68,57,-16
-52,71,-14,-77,66
-94,-18,-46,22,83
-76,13,49,-47,69
-44,-20,-20,-40,40
11,-74,-24,-96,-53
-50,-94,82,-99,23
-28,27,-28,-18,13
2,-18,92,21,98
55,-82,-28,-72,22
-39,-23,6,76,-76
24,81,-16,73,-49
-10,80,42,-72,89
-100,97,22,-18,-44
66,83,-74,83,-39
-34,-9,-18,84,66
53,-5,-9,-8,-79
84,-37,15,-1,89
-22,58,-80,-50,73
-44,-99,75,-56,-35
61,55,-52,-2,-79
-9,-68,-20,100,20
27,92,-12,-52,9
76,36,-61,34,90
52,-53,-37,-31,16
43,55,82,84,-57
75,14,-74,-8,4
76,-10,-12,19,92
-37,-38,-77,23,-84
-64,-1,-78,-88,27
26,-18,-71,7,80
-54,23,-47,34,-54
82,62,36,-57,18
30,33,-19,-40,97
-82,16,-100,-30,-33
-93,6,-21,93,1
1,-25,-34,25,-16
-76,-18,55,82,-48
36,1,36,-30,45
11,-67,-98,-78,92
-1,-36,-31,81,92
35,76,19,83,-50
-7,-81,-75,-25,34
60,-12,81,-34,4
5,26,70,99,-33
-76,-23,-51,20,-1
-58,-52,-89,3,-11
45,-82,71,-43,18
-35,27,-96,31,-7
-27,43,-51,-19,-92
42,-41,-62,8,-45
-83,76,-37,-2,-95
-60,-19,77,40,-95
27,-79,-6,-14,77
-30,-73,15,-89,6
-34,19,-9,53,-59
29,-16,-29,80,98
-9,-14,-40,-15,-2
81,-60,-77,-86,-83
-26,38,-45,27,3
82,-5,-58,-73,72
-41,-82,-80,73,-31
-60,4,71,-35,-4
-37,22,23,-54,-45
-57,-62,-75,73,28
29,-25,-70,36,-26
54,-34,33,-75,-95
93,-43,-82,13,65
10,30,31,89,3
-14,-85,61,-81,97
96,69,-23,-58,27
61,23,-99,-65,57
22,90,11,7,4
-25,-51,-30,90,37
-22,-5,-69,-57,45
-65,77,-6,-27,55
-38,26,-69,60,55
68,-47,-69,75,47
-11,58,-26,49,-67
-63,-31,-40,61,2
-97,-2,-87,10,98
81,-59,-97,-87,-31
85,85,63,-42,62
18,-5,-81,27,-8
-67,81,49,54,-83
19,35,-55,-35,-89
-18,-80,-90,78,91
-27,-83,-19,-43,94
63,-100,-67,-30,-21
-70,27,-14,-87,-49
19,55,-72,75,48
96,62,-65,-90,85
55,-73,19,-36,14
-66,-45,-34,-34,-37
-99,-27,7,93,-46
-6,78,94,-83,7
-79,63,-29,-77,18
-5,15,-66,13,59
-84,52,55,-73,82
-3,10,68,63,-68
-14,17,-69,-27,-52
-8,-71,7,-96,-100
14,73,-6,-80,-62
47,-2,-3,-79,-15
96,15,-62,46,-77
49,37,80,99,34
70,-99,-96,12,36
