column0,column1,column2,column3,column4
60,-74,-13,-62,23
-52,17,3,77,-8
96,49,-24,-62,-75
53,62,-69,86,-44
-48,59,-36,47,-15
-5,-3,-1,-43,-94
70,-82,12,-74,10
14,-41,63,-48,-58
2,-1,44,-46,24
-24,95,-76,-7,-58
82,-88,-40,-48,-62
-56,6,-99,5,45
-50,-71,-96,46,-12
91,-72,36,-84,-98
-93,56,-13,-22,62
-5,-75,-91,96,76
-43,74,33,78,11
25,42,-18,60,63
71,23,10,32,-76
83,-22,-98,-14,4
-45,42,-52,-78,83
-33,-47,84,9,94
-89,100,67,-93,91
-19,-50,68,15,67
37,76,-71,-76,79
1,-5,-87,76,92
73,-5,-88,-98,86
-18,99,-97,54,-7
-2,-95,83,63,-41
75,-13,-85,92,-65
32,70,-51,15,6
0,-65,-52,-47,80
66,72,3,85,78
22,77,5,0,61
-13,-50,-23,7,2
-12,-23,54,-66,-4
-87,-32,-49,-71,-6
93,15,90,78,-90
-41,-29,73,38,54
-44,-70,-52,-7,-4
-82,33,82,-88,-56
-75,24,-84,5,-1
-78,79,-24,-2,29
-34,9,63,-56,-18
30,45,-100,67,-83
77,-19,50,-45,62
12,18,28,75,16
22,81,-97,-77,-49
-95,42,-59,-61,20
59,38,35,63,-41
-15,-80,57,-67,77
-87,57,-44,13,16
-1,54,48,3,66
51,87,-56,37,-53
-47,-80,35,52,-78
-23,-79,-84,-82,-72
-91,-20,-83,-60,100
-31,24,-95,22,100
37,96,-40,-42,89
-4,97,-51,15,60
22,77,-84,79,90
-12,15,49,70,0
29,-37,90,41,88
75,-18,50,-66,-29
56,83,-93,-17,-50
-68,61,-38,-43,0
13,-71,45,81,44
-44,-78,-70,-53,72
-80,77,0,7,-2
-93,-82,29,-60,-42
75,-51,-42,59,-90
-38,-72,-1,2,0
86,23,-4,93,-22
93,72,45,-45,-73
58,84,29,1,23
-60,-1,-42,-68,12
51,6,88,-67,95
-68,1,-87,-100,28
-92,84,99,88,43
-95,85,-54,56,45
46,-26,10,-42,76
70,-60,85,54,34
16,-79,-16,-81,36
-7,-47,4,81,52
-66,-87,-79,-32,78
55,-14,-7,31,-20
-83,19,94,45,46
5,-27,-2,31,-1
-31,-8,31,-68,-65
85,57,85,22,-54
-77,-58,-69,48,84
27,-7,23,79,10
-1,83,-66,-42,-17
86,-90,58,27,-35
64,84,15,-54,-7
10,-56,-46,-84,38
-62,-34,-82,-53,53
-10,-75,90,-41,-2
-71,98,-90,-11,-19
31,100,10,10,-99
-7,8,-9,-38,-59
-57,22,-85,18,-67
-10,-54,38,9,-82
-10,5,-4,-83,51
78,-31,-85,1,-7
-90,93,29,60,-42
-90,86,-92,76,72
-53,38,-55,-11,85
73,17,18,-50,-86
14,49,18,46,-41
62,-22,37,-23,77
-64,46,-9,65,-1
41,73,-53,-2,100
-94,24,-18,-26,-63
-73,-76,-15,85,67
27,28,-64,-75,-61
-95,86,83,41,83
98,-20,50,-92,86
-28,47,3,6,-52
52,-41,-88,-6,100
-5,59,-95,70,-22
2,-23,41,-36,-99
-76,33,-51,40,80
-71,39,-16,-38,25
15,91,-56,10,43
-55,-28,96,-86,-22
-29,-58,-34,23,11
75,-24,-71,28,18
-78,-52,75,2,81
68,25,95,21,100
29,35,79,-25,-69
99,-42,67,-98,-66
-7,51,52,-87,19
89,80,-50,35,-53
5,36,51,-67,84
26,47,50,37,52
-51,-3,-21,-43,5
23,-18,-84,-39,-88
-18,-31,-78,71,12
-80,9,-57,30,-5
84,79,89,96,-49
42,2,34,37,67
12,-53,80,-55,17
-71,-94,-64,31,72
31,68,38,57,38
33,-79,62,2,-100
39,-49,-91,48,-3
-70,87,-47,-95,-28
16,-56,24,99,51
5,20,37,-57,34
-67,3,7,-91,45
-55,62,89,99,-56
56,55,-89,85,67
23,87,54,-10,-79
-5,17,-14,64,-72
35,19,-53,-26,-39
92,-61,-73,0,-95
0,-65,-22,-10,82
-45,97,-26,6,-55
66,1,58,-24,11
-42,-4,-100,20,59
81,28,39,96,52
-43,70,1,3,-19
56,6,86,-49,55
-21,-26,-78,-8,-75
-22,-53,-55,62,11
89,88,-26,-11,-99
-100,-30,79,-90,-29
48,-88,9,64,-41
87,-11,-15,73,29
37,-79,-9,-82,-42
81,-83,100,78,46
40,28,63,99,3
30,-93,91,40,76
84,-89,-66,64,-4
-49,-86,-4,-13,-26
23,-38,90,2,-86
59,-35,-77,-37,100
44,-19,47,17,-74
33,80,15,-17,-4
82,15,-62,-84,62
60,-95,13,-80,-97
-59,26,-77,-4,93
23,43,-97,51,25
99,-91,60,-9,-16
-18,74,-71,-57,-36
6,35,36,29,-82
99,59,-65,80,77
26,-1,98,-69,-19
11,-42,38,70,37
34,6,14,50,-92
-8,-52,-66,-61,-78
0,23,-17,-31,-91
-63,-92,-68,-40,-43
100,76,-35,-90,76
-33,40,-56,83,76
70,85,94,-87,27
-77,13,14,37,14
-33,88,-25,61,43
-65,37,91,37,76
-5,13,46,44,-63
64,-97,-93,76,16
86,85,93,89,15
-48,-43,-88,62,-3
74,93,70,61,-92
-89,88,51,8,-27
89,-79,-90,17,-33
23,-80,14,-70,-81
-55,35,-31,-93,-26
-2,-85,97,-78,-91
45,68,-25,35,31
68,-53,-62,28,47
