column0,column1,column2,column3,column4
-34,-27,-81,-7,-45
92,4,100,-96,86
-14,-48,-11,-83,-74
81,-77,-46,-45,-41
31,-51,91,-33,-62
90,-35,23,-47,-79
-35,-67,-35,-46,96
-12,23,-52,-84,59
-83,-20,58,33,-21
36,81,99,98,42
88,-94,-95,18,62
-96,-33,-53,31,19
-72,100,7,75,-33
-3,-34,-8,-7,15
33,63,-34,6,91
-78,-85,-76,20,54
83,-64,-100,27,-3
-37,-93,6,-36,66
19,66,-63,-30,16
47,-54,13,89,70
-57,72,-51,-57,-24
-85,12,-56,-70,99
-21,-41,21,-87,-77
-15,47,-67,42,-2
-63,48,-20,-22,52
-87,60,58,82,17
-51,-22,51,66,8
-16,-93,-50,-48,-49
-53,12,-69,85,22
-32,-77,100,-51,-18
-58,-78,-59,-54,98
-53,56,-42,-16,-6
-83,-71,-15,15,-93
-86,24,97,-41,68
39,90,-9,-17,-81
-74,26,-40,-80,-74
-42,12,27,70,8
87,93,97,-6,-75
-6,68,-25,31,39
-100,64,-30,-49,-30
-73,51,-80,-55,97
9,-49,-21,79,15
-73,-12,-32,55,-24
51,-45,23,73,37
-59,90,-82,2,13
-30,-85,-64,85,72
65,-13,13,-48,-52
-83,-40,-44,-4,-30
72,67,73,5,43
-72,-64,-2,34,-51
70,88,-14,32,-60
34,-17,64,-6,9
9,-7,-91,-72,16
6,-45,-87,11,-87
82,63,-94,60,-50
22,-27,66,-32,19
-72,-46,-79,-81,-51
7,-91,-95,-17,63
-13,88,-30,-58,-82
16,-95,-27,-97,-22
69,35,-22,-46,-5
3,63,-56,38,12
-22,16,-84,16,9
44,-99,-92,-16,27
-38,32,-56,-4,67
-66,-13,29,-9,62
-33,-46,-53,-11,53
43,97,-67,11,55
64,-85,77,-57,-48
-31,-7,73,40,58
-69,54,-61,46,-62
62,-77,-85,44,-27
-26,5,-14,-17,-4
-54,77,-44,-80,-21
-50,30,-73,-15,73
-67,5,10,80,67
61,91,-64,64,-96
-3,23,-10,12,-78
7,-34,-28,-41,93
89,-61,-42,-20,-34
47,12,-6,49,21
-93,96,72,33,-9
-19,12,-92,-13,32
37,52,49,84,49
53,27,-74,76,27
36,-6,36,65,31
12,-95,8,-3,-1
4,31,59,15,85
-57,-7,15,-81,-13
-86,25,-68,-24,62
-51,-98,-48,-71,60
29,27,87,78,78
-74,94,92,74,-27
72,-79,-38,-29,31
33,48,-4,-65,54
10,-80,-30,93,-43
-4,46,-63,-55,-66
83,10,-3,48,-79
-44,-75,-45,7,91
77,-71,-29,83,-81
42,-93,76,-52,-56
-21,91,-38,41,-45
-27,-7,62,-51,-94
-89,58,-50,-5,87
83,89,67,3,97
-6,-18,-22,33,-54
55,61,11,-27,55
24,82,-29,96,35
-23,-68,52,54,46
13,32,39,-84,-76
-92,-72,-25,55,21
-18,-26,-21,-36,-1
44,-72,-75,63,-39
95,35,-33,-65,-26
4,-20,-70,-92,-19
70,-61,-82,63,-41
-29,77,-80,-5,-21
-35,-15,-94,-48,-20
52,63,2,-8,94
-11,-46,89,-87,44
63,24,-6,90,15
-38,-86,-26,88,-49
14,-73,13,32,-96
69,47,-22,-8,62
14,95,-44,-87,-45
23,-16,-68,26,92
-30,-84,-4,-99,-78
-26,4,70,24,-66
-81,60,-7,-51,68
-99,-30,-61,41,-73
-41,-74,-10,35,-95
11,5,-49,77,-89
30,-68,21,-34,-92
45,-36,28,26,-42
-4,-7,89,69,-39
70,-66,19,42,83
86,71,11,6,-46
53,36,17,51,46
53,89,-90,-89,-19
93,-40,52,96,89
-31,-5,-61,-86,-20
-66,-15,-94,-35,-26
46,-17,-25,-36,-5
63,-5,-47,-58,-21
-21,-71,66,-60,51
9,55,52,-62,-2
9,-56,-77,41,-99
-70,-100,24,-84,-57
-9,0,87,-88,84
-96,-98,0,-5,38
41,-36,-11,-3,-6
-50,-29,-59,33,-25
27,75,-22,2,-5
-87,47,-55,-76,60
64,65,-75,-100,8
-52,24,-62,49,-3
72,15,-16,79,38
81,75,-52,0,5
39,32,96,16,-88
0,-13,43,15,-2
-82,41,81,-36,-58
-38,98,-67,-41,33
-46,75,-14,29,-90
-20,81,10,18,-21
-94,-73,-66,-67,-42
-34,15,74,81,-85
-100,-7,72,54,-23
58,80,62,31,-77
-96,31,87,-28,-43
-60,-47,-60,99,95
50,17,-15,-22,-52
77,92,50,-28,-41
-21,-35,85,-4,84
35,88,-53,-46,82
92,-98,-72,-23,-83
-35,-76,-93,27,-83
-69,-6,-90,97,57
-74,23,43,81,-76
-70,-64,0,-85,-27
-57,-54,-15,-26,71
22,98,-74,-81,79
-30,23,0,-48,-20
-47,-28,-23,48,-52
-49,-34,-51,27,-48
-31,-78,-13,-92,-20
55,-6,-35,-41,-67
-17,-56,-88,62,-87
38,-81,-85,1,-84
-33,36,91,58,-48
-8,45,-40,-74,-51
71,74,-1,-56,-82
-16,30,-90,-27,46
-42,53,97,-96,-52
97,96,48,-45,9
87,27,-34,22,-60
99,77,-47,-20,-79
11,16,13,75,21
-6,-75,-59,-59,-95
-21,50,-89,-7,-88
-47,-57,44,3,-65
-2,99,-37,-97,81
92,-2,-64,-87,40
43,48,-69,-79,14
-44,48,-67,-52,36
8,-36,-39,-57,-25
-59,6,33,74,83
-19,-1,71,53,-30
-66,-13,-68,-82,-72
-89,88,2,-87,57
61,11,64,-47,11
-96,-45,-17,-4,84
44,67,-91,-90,-23
79,58,-90,-13,-20
88,37,62,98,89
85,-88,-27,-12,-78
25,-18,-39,56,19
-85,23,20,72,33
89,-46,-86,53,22
51,57,-45,-69,-33
-32,-66,50,-12,-31
31,-4,-71,75,-7
46,77,-13,-65,-28
-90,-45,68,3,-41
-75,-80,24,68,41
79,8,-74,29,-32
-9,-19,-24,86,-10
81,97,76,51,11
70,-20,-11,-4,27
-30,33,81,75,-58
-47,-34,-20,-44,-63
-19,-82,-79,-45,-4
6,13,-22,-23,-32
97,89,10,37,56
88,-30,29,-76,39
-52,31,-54,-75,-7
38,-88,43,90,85
-82,20,-35,78,47
22,93,-9,14,-73
19,88,-89,82,-39
11,-19,-96,-10,1
-89,2,-63,90,-28
-85,-20,-49,-9,-55
75,80,-48,-77,91
-8,-72,-61,-75,33
18,57,-46,-31,-42
91,37,-59,-48,87
-8,20,-47,-92,47
-88,80,65,21,-28
20,74,-55,-81,44
-18,-82,-51,99,35
30,-89,-42,-56,-24
54,73,-71,80,-65
66,61,-88,-29,46
84,85,-7,70,-19
-60,22,-44,99,-13
-61,100,-82,-94,-11
33,-21,87,4,-43
-19,-87,-27,95,100
90,65,-43,-62,92
56,-11,75,15,-68
0,2,-65,-72,-67
2,-49,29,-48,16
-70,-8,13,-61,8
12,78,71,-43,79
-30,53,-73,63,-8
12,41,-100,-67,89
62,95,-48,5,77
-15,-10,42,-74,-62
35,88,-68,39,66
20,-72,-11,24,-96
-68,-9,-3,-54,4
49,-27,-90,-82,25
-9,-92,59,-24,-98
-79,-56,64,-21,33
-41,48,-71,4,47
43,56,40,24,63
-62,93,-83,-98,-32
71,46,38,-18,-98
28,-51,-8,-30,-53
-39,-26,94,99,71
12,100,73,98,-17
37,13,-42,28,-64
75,65,83,19,73
-36,-70,32,-34,48
73,77,-61,0,-57
-71,37,71,24,-31
19,-28,63,15,85
95,5,-8,-89,66
82,28,-54,67,-19
-47,-76,56,96,-4
-94,9,24,50,-34
-97,65,20,4,-91
-95,15,-14,-28,85
43,-44,-46,19,34
-66,-63,91,84,2
84,94,54,9,-69
-31,61,93,-9,56
20,-70,-45,21,82
-13,-1,96,-92,-6
-19,-58,-70,59,32
98,6,-8,-50,-45
