column0,column1,column2,column3,column4
95,26,56,-63,-7
-99,-89,-6,-29,73
-36,-34,-44,-96,-62
-12,6,12,30,18
92,58,28,-30,95
-12,78,14,84,72
-29,-23,96,81,15
-77,2,46,76,-68
-18,79,26,-29,0
-41,76,-36,-67,70
11,-52,-42,-97,-33
81,-96,-6,-88,64
83,-23,-55,82,-32
-89,36,-62,72,24
51,89,22,-57,12
-93,-17,36,-51,-77
40,11,84,5,-98
-17,30,55,-15,91
-37,-24,-6,-2,-21
-13,-64,-79,16,84
41,-94,72,56,-36
41,-9,31,-59,-23
93,53,-5,64,-56
-44,17,-100,-46,81
-56,-41,32,99,52
-64,-29,-70,30,76
-62,21,-36,38,-28
-77,-92,-15,72,-92
74,-15,60,-69,60
93,62,78,9,34
93,53,31,-77,67
43,42,22,12,35
-98,94,87,92,-21
94,-59,9,-99,87
54,92,81,-48,24
92,-46,28,-96,-8
-57,66,-94,-83,-49
-42,-46,-73,35,64
93,-90,11,-13,45
12,-36,-52,57,86
96,96,64,-84,-50
14,-18,57,81,-34
21,-71,98,-18,-13
59,-49,11,72,-7
-4,-2,33,51,48
-8,-60,67,26,8
-60,68,59,-64,14
28,7,15,72,-29
2,-11,-22,36,-38
-29,-58,-65,-20,83
34,-60,-19,-58,-74
52,16,-30,3,38
19,59,-81,-66,54
29,3,17,-41,57
-58,58,-73,-90,-45
-36,71,-93,-89,-61
23,89,35,-77,95
-22,-64,69,60,51
-78,-49,9,3,14
-76,-30,-82,17,10
21,-2,63,-82,-63
-38,-32,6,-39,-20
-25,68,25,-88,-21
9,-33,-95,-99,-4
-32,-77,52,69,99
80,-13,7,-66,-68
-9,93,-66,-37,-56
24,28,-74,-58,-86
21,28,5,76,38
97,76,-77,24,-27
78,20,-57,80,-77
13,59,41,-54,-98
-10,-91,84,48,53
-22,65,-37,69,10
-22,100,-7,2,16
-67,-40,76,-45,32
-88,57,-47,15,1
91,-98,-73,12,3
0,1,66,50,-83
58,1,79,-27,30
-62,-38,14,90,54
99,84,51,-68,-21
86,-77,-67,-87,-71
-82,80,90,-78,99
75,-56,55,75,17
-83,-83,53,6,-20
26,-79,-38,-24,-79
-47,83,-17,-21,-47
84,-75,18,35,-60
39,45,-88,-9,27
-89,42,-70,-78,-89
66,-18,-71,12,-97
71,15,99,-19,96
-61,-30,42,63,35
-98,59,-87,7,49
52,-8,9,99,-96
77,12,-83,-54,39
-62,-51,-46,-6,76
-95,-68,-2,-75,98
93,3,-55,-69,-73
27,-54,59,54,86
-41,-64,96,75,1
31,79,19,-4,38
-93,-75,-28,-96,76
-27,33,40,57,-60
90,-98,-86,27,41
69,-48,99,-26,30
-82,-15,8,-1,83
88,82,-64,-30,-8
-88,-50,39,27,100
-47,-40,8,12,4
33,-91,10,88,-35
-60,53,-87,-3,-64
-10,-82,-100,-68,49
-62,-32,57,28,54
-95,-42,-94,-18,12
45,45,36,-43,-56
-40,19,89,-62,-82
6,18,-55,71,-78
17,-38,94,-93,-34
-34,-86,-81,-83,15
57,-77,80,-29,10
-23,73,-27,-94,82
9,-14,63,78,-62
-82,-59,62,36,-96
-74,96,-89,43,0
-30,-86,66,-1,84
-90,-54,-75,38,-47
2,1,-8,-72,27
-19,14,-89,72,70
64,55,27,49,-60
53,46,-75,-9,-92
-71,-86,15,-94,40
64,-70,-21,46,26
100,32,-63,72,-43
-60,-66,-33,96,-18
85,-65,30,0,45
73,14,43,93,-79
-59,41,-95,90,13
-79,9,34,-48,-31
45,63,17,-7,-91
-98,5,-25,74,-50
-6,97,22,-4,44
-79,61,75,-78,-26
-92,-72,0,37,54
-17,5,-28,-66,-81
73,-13,-74,57,-12
41,27,37,-94,-97
20,-77,-67,44,98
23,-7,-56,6,88
-28,70,36,50,98
-14,-36,-12,9,-4
0,83,-71,-81,-46
92,59,19,-98,-48
51,57,-87,-81,-20
3,-23,51,53,-6
95,17,-61,-98,-14
-90,29,-27,-99,-24
100,33,-82,42,88
13,44,-77,9,66
11,15,70,-66,-59
8,-65,-93,-72,-70
-34,-67,80,-96,72
-75,54,16,-81,-22
-19,20,-27,65,-81
5,84,-65,42,-55
31,58,-70,68,71
-48,54,-70,42,-29
63,50,1,93,72
23,-77,-35,-54,-28
59,-23,-53,-34,97
30,-88,67,38,-46
-17,-9,70,75,-63
-62,-8,-38,72,-94
-94,-89,53,18,35
-98,97,5,95,-40
0,18,-20,72,89
55,-51,59,-48,-15
52,88,-68,31,-37
13,-67,50,55,7
-58,-88,42,-42,18
-8,-25,-80,-41,98
83,100,44,56,-33
97,-42,5,-6,-22
64,-75,65,45,36
57,3,-97,17,-19
-32,73,43,-6,-69
-85,78,-78,98,14
68,62,-97,-3,100
1,36,60,89,94
-38,25,74,87,92
-76,39,58,36,-83
-59,31,32,-14,-14
95,65,-41,-86,-50
40,-25,-68,-75,62
69,92,39,-69,-60
22,-73,-42,64,29
-18,67,-82,80,-48
-99,82,20,87,88
-81,62,100,63,49
98,93,17,-33,-45
-17,22,85,93,63
52,-36,42,75,66
-71,6,-39,-24,-57
-87,-60,-43,-46,-49
17,-88,89,93,-97
91,-5,73,-50,-81
-73,-86,-88,96,96
-1,39,-12,-9,54
-98,-86,-84,40,23
78,-56,83,84,21
-31,58,61,-86,79
23,60,41,24,89
87,80,-42,54,33
-32,-58,79,45,4
3,96,12,-98,-4
-17,-60,-91,-93,35
-87,53,-34,87,-65
85,15,42,1,-78
-6,-48,-93,3,-78
-42,59,-32,-94,-79
-86,37,-60,54,-5
-63,12,37,33,-70
-3,-60,64,97,96
48,-50,-45,51,47
55,-95,-33,-15,0
95,-41,74,59,35
7,-56,-36,-38,28
-6,-4,7,9,30
70,-66,55,-5,-45
85,59,33,72,45
-12,-12,83,36,67
11,1,54,12,-1
-26,91,43,78,74
69,23,98,30,55
77,41,-71,81,67
-87,-80,88,81,44
71,30,-88,-87,-54
-92,99,45,-77,-91
43,86,-74,-24,-84
3,-11,59,56,70
-82,90,43,25,18
-41,12,54,68,77
-23,-4,-12,0,-66
-87,35,59,26,-80
14,0,21,79,53
28,-20,82,-88,38
