column0,column1,column2,column3,column4
-80,-15,-51,-80,47
-93,-96,44,-68,-45
-13,-64,-77,95,91
61,-98,-10,65,-39
-97,-40,-43,82,74
-89,-56,71,70,23
30,86,-62,-9,13
67,42,47,61,-4
32,-100,-100,76,-64
-84,28,-82,75,22
-77,67,55,-9,-66
-72,99,10,10,-24
18,-50,-50,13,42
34,52,-40,-65,-31
29,-60,-20,79,100
60,-36,65,-68,-58
1,-35,-48,-87,-2
-9,-48,-39,39,10
-31,-1,-11,-73,48
99,-36,17,-84,13
-51,4,-56,58,-32
83,-85,48,60,-81
48,54,57,100,-34
80,13,60,-3,-29
26,-54,-32,8,-50
-64,-89,-6,4,-62
39,-28,14,17,-93
-94,61,84,-84,-50
-28,88,75,-18,96
57,98,-52,-42,54
-6,24,26,69,-30
59,-60,-19,-98,-64
-38,21,56,-68,-86
-96,50,-79,99,35
86,-32,-84,-19,-46
82,-72,65,-50,25
50,26,82,76,71
68,-57,-54,96,-7
-62,-79,58,-17,-44
-52,-7,-45,97,1
-26,-6,-91,82,56
-15,39,97,-20,6
