column0,column1,column2,column3,column4
-38,-49,-69,42,-82
43,42,-41,-52,20
-18,92,97,-77,-1
-65,-66,15,64,-84
21,-64,-80,47,-62
89,-51,-37,68,-15
-17,-33,1,-80,28
-60,44,-7,84,18
53,100,-54,-43,-94
72,95,-62,96,15
13,-71,44,46,-68
9,22,-55,47,-2
52,-2,-71,-86,-86
12,-36,-46,-71,-4
47,-22,4,-73,-72
-68,25,31,55,-27
-54,31,68,-61,26
39,-58,-88,97,18
60,-65,24,-99,90
-20,-20,-57,85,5
45,29,-93,-63,15
-50,-22,8,57,77
37,13,-41,8,-73
50,97,3,39,-25
-87,41,61,-91,9
-76,-2,75,-21,5
-42,9,21,82,31
26,39,64,78,26
-63,-10,89,-22,-3
2,67,-11,5,84
-30,21,69,-82,30
36,-67,72,-95,10
67,-66,49,67,-10
-56,69,-72,14,52
21,-75,75,-55,76
27,42,-28,30,-34
40,48,-61,54,28
-52,-58,34,-11,27
-9,-4,92,79,-11
-28,-55,73,-55,-92
50,45,-26,-8,-4
20,-6,100,-60,9
7,25,42,21,94
-24,30,-52,-1,-42
-55,-7,-13,52,-62
-51,80,-88,96,48
-91,-73,-50,-91,29
94,88,69,96,57
-81,7,49,-89,-81
33,12,55,-12,86
-70,-55,45,65,9
100,61,46,60,47
-69,-37,-8,52,12
-18,30,-92,-27,-78
30,51,-47,43,10
30,46,48,-58,-42
99,99,-87,19,5
-4,24,91,-22,49
63,16,95,-71,6
91,38,-53,35,-82
23,58,-28,-81,56
-97,36,59,-24,19
92,-20,-90,82,19
81,-43,61,-34,82
-86,-98,9,22,-8
-80,-77,26,-57,87
39,-71,-90,-48,12
5,-18,-65,-6,-40
-8,69,-27,37,60
-5,-53,41,-92,-6
32,-77,70,-30,74
20,-93,28,-30,50
27,-21,-50,-63,90
100,27,-50,47,69
-12,68,-68,36,-3
23,51,95,-55,96
7,11,-81,72,-37
68,-41,-71,-59,-64
33,100,-100,-42,-75
96,20,70,-38,15
-10,-29,65,-81,78
-8,-72,27,87,59
-100,-97,39,-8,-49
73,98,39,-31,55
-64,81,46,76,78
-92,56,4,-66,-87
-86,78,-76,3,-48
12,-67,57,29,-32
86,82,48,-4,-75
-9,-23,43,6,86
94,55,-22,49,-60
80,94,-27,63,-29
-15,38,34,92,-6
69,-95,-73,-11,20
-93,-11,76,79,-13
-33,58,81,96,74
8,13,41,-73,-90
-75,51,1,-48,75
54,-69,-79,6,-56
10,95,35,85,40
69,-32,48,-36,-10
5,-59,97,26,1
-18,-83,62,20,-79
-12,76,60,9,-43
60,38,46,-39,48
-49,18,-38,-92,-30
-23,70,75,-49,80
66,-52,44,-11,66
65,60,-37,90,-38
14,-93,97,36,2
-71,45,-26,-28,33
36,-41,-48,-76,-47
37,-13,3,16,47
-7,54,-32,56,-30
-15,100,22,-18,-47
62,-23,-96,58,-4
53,25,93,87,96
35,42,70,74,61
50,-54,-26,32,-99
99,73,5,67,55
17,-61,-19,-60,80
-68,-3,-56,-63,-35
55,69,26,-27,-5
65,82,1,58,-51
47,-63,46,-24,-10
66,-41,-99,6,-58
46,28,53,-18,-10
-12,68,93,-13,83
72,-96,-5,59,-29
97,89,46,61,-91
18,-71,-73,14,-8
62,6,30,19,-44
82,91,-91,49,-87
50,5,-5,38,36
99,-40,15,-81,-86
-27,19,-18,-98,-49
33,43,15,-43,-78
50,-72,74,56,98
89,78,-82,4,-54
-81,49,-95,-28,-98
-45,10,90,20,-63
-70,11,76,90,89
76,72,-79,15,75
45,63,50,31,68
39,-31,74,88,34
93,-28,6,84,-96
52,60,35,21,-17
65,-1,11,5,-58
-55,-85,89,-49,-28
55,34,-13,-51,85
99,-36,-29,72,-85
-57,-74,100,86,45
-33,64,-79,-72,34
13,-13,27,46,45
44,76,-86,-56,-74
-53,25,23,10,-58
21,-86,-48,-5,-86
-52,20,-31,25,69
69,90,63,-63,-40
14,95,6,13,-44
32,81,42,-23,57
-90,44,-86,-18,-53
25,-70,-2,-85,33
68,45,-32,48,-98
-62,65,-77,-43,8
-7,-50,-34,-75,36
49,88,-22,53,62
58,-88,-87,-23,-19
8,31,-45,-8,63
-92,86,-82,55,-64
73,-1,-6,-39,-57
63,82,44,-12,-88
8,83,-4,-56,-24
-69,-57,-99,36,-6
70,65,-70,-59,67
-38,51,63,98,-6
95,33,-87,-70,72
76,35,-77,64,45
-94,-45,45,62,-87
9,-55,9,-99,-61
-38,32,-78,-18,-74
39,-31,70,-3,75
26,-11,-90,-67,34
-85,47,33,-30,-42
-97,-16,9,-30,-9
-89,63,-8,99,-38
4,-61,-1,97,-38
36,-58,-100,-35,58
93,61,-43,-7,-8
-37,1,-27,98,-39
-43,-68,10,-44,35
6,94,-5,44,83
-83,61,-86,28,-26
86,90,-76,-54,51
66,38,-52,90,68
54,88,88,64,24
48,-2,-2,-3,-19
-21,-12,-97,-7,-85
69,-31,-66,23,61
73,15,9,93,-27
75,63,-30,56,-35
75,56,17,36,99
83,28,57,45,-97
29,-32,99,-58,70
46,-5,11,-30,78
-92,12,99,-35,-13
-6,47,48,38,-85
100,73,28,84,75
72,-81,-62,31,-91
-50,83,-82,11,83
14,63,-14,62,6
-99,57,-79,-81,-62
-86,-96,-81,-26,87
-55,-26,-25,12,36
-67,-49,-25,-82,59
39,94,98,-42,23
99,-37,75,-14,19
98,-5,33,-33,16
75,10,-72,84,-79
-7,10,-98,97,67
-43,86,50,-8,32
18,21,-20,76,36
70,-99,-100,70,40
