column0,column1,column2,column3,column4
37,-40,34,34,-21
15,49,27,-100,21
-75,19,-76,35,-55
-91,-19,81,28,21
45,29,-19,50,28
-50,-68,50,-23,84
-70,79,3,35,-1
-96,11,-97,-9,-21
-27,-28,81,49,-38
77,84,9,33,-41
54,-98,-30,-49,98
-100,-21,-31,-21,42
-91,-34,63,43,-14
-2,-58,-5,-42,98
81,39,-95,89,-63
59,9,-25,31,-26
-90,47,-42,36,86
-75,-80,-95,-79,85
-90,100,43,-70,84
-84,-5,68,11,49
-68,7,-27,33,-11
42,-22,54,36,-76
38,73,86,-22,-84
32,-96,-13,80,-14
-72,-81,-87,13,-86
96,-62,-89,-87,77
-80,-9,57,-86,79
-68,38,-27,71,32
15,-19,66,40,54
-42,-69,52,90,-77
59,-6,69,-33,63
-15,63,65,-93,-65
50,-35,62,51,-70
-22,1,16,-15,-53
-4,84,-37,-5,63
41,79,80,52,-91
83,-1,14,25,14
44,-70,-36,-74,0
94,-39,-17,38,33
42,69,-40,-21,42
-34,-22,-54,-1,-49
21,-36,-54,20,56
-79,-21,69,-41,28
29,-30,-12,24,28
90,3,-71,-51,-84
79,-4,55,-66,-35
61,-52,-29,-88,35
23,-5,-42,34,94
7,-49,-5,-13,7
-86,71,41,53,70
-80,-33,37,26,-61
84,-99,59,37,-23
68,44,-66,37,-94
21,7,87,34,73
-57,-79,3,-51,-77
-8,-22,49,66,-70
-38,-74,20,76,84
-99,5,59,-8,-35
-74,-26,-75,-87,-56
-55,69,99,39,45
-55,55,2,13,-7
-78,-78,-89,-15,-84
-46,33,-31,-10,84
60,-36,67,67,-15
86,-17,52,-50,98
-7,-49,-23,-88,63
58,58,-32,43,21
19,3,75,-25,-7
-68,74,-27,30,9
-52,-44,-53,89,17
-40,40,-54,-33,-14
-13,-100,-76,-99,-56
20,-62,51,10,14
92,-27,-6,32,-78
41,0,62,-23,-24
-92,-80,-15,-71,35
48,75,-33,41,48
-66,-64,-40,0,-23
50,-37,91,-60,98
7,8,70,40,-29
87,50,-77,34,-80
54,-32,13,94,35
-90,-5,-88,-73,10
50,83,-67,100,-7
78,45,-7,27,-14
-8,93,36,32,100
-84,12,33,-43,35
-79,70,34,95,52
-32,-35,24,32,89
81,-48,99,34,-92
-82,-3,-19,35,0
-56,50,88,31,41
-14,-24,-29,32,-28
-20,-31,-48,-45,-14
-35,47,4,65,63
-95,-87,-90,16,91
93,17,-60,26,14
66,58,-32,35,96
26,65,-21,-92,54
-80,-22,-5,52,-84
42,50,-9,-79,84
-32,-77,32,-46,-14
35,-7,-73,51,-85
-53,32,-64,25,-98
82,-96,60,81,-35
-33,-26,-16,56,-49
-58,93,86,41,-52
-82,-54,99,39,44
-31,56,19,14,63
88,18,-96,37,-83
86,24,28,-89,49
84,23,-16,-25,52
-51,-47,-67,37,64
82,-83,100,2,-70
-86,3,45,37,-84
-25,64,28,97,98
80,-81,67,43,98
-34,-92,-61,40,17
11,26,79,-93,0
94,-16,86,36,-88
13,6,-16,-62,-77
-74,17,-36,6,56
-2,27,-71,-81,-14
-89,40,-37,41,75
-81,-12,2,2,7
19,-28,91,-2,14
-65,81,-26,32,-72
20,-48,39,-35,14
-78,77,-43,33,44
77,-13,-87,24,70
-44,-88,-90,-19,35
54,24,-16,37,85
-56,55,21,35,-83
-64,14,-5,-3,63
-31,-13,-74,-69,7
-29,81,-71,-96,-32
-89,-84,-59,41,60
9,64,-31,34,-51
-56,-62,-6,-85,55
-3,-10,96,24,-49
-75,61,-92,41,83
-59,48,-6,33,66
-79,18,70,6,-12
-96,-33,42,-6,-74
-63,70,-76,3,-63
64,3,-73,47,-28
35,-10,85,-91,30
-9,-11,52,35,-85
14,-6,-40,40,-9
-90,44,1,-76,-91
80,15,-62,38,-93
-79,62,80,-47,-11
-20,73,-49,56,-93
20,87,-9,-46,-84
58,-5,60,18,63
-13,-36,94,40,82
-28,35,28,9,14
-2,37,52,-62,-33
-81,-94,-75,40,54
86,80,-11,-42,-56
-22,-64,16,-50,-84
23,18,43,-34,-63
17,34,78,69,-49
-63,-8,73,41,-76
25,72,28,-18,-14
-29,90,18,-89,67
-80,-55,8,21,27
74,18,-58,43,-84
58,-65,-30,30,-20
-71,-34,45,23,28
-56,-3,33,67,-56
-34,94,-54,34,-72
43,54,-87,70,98
15,99,-91,74,-42
-13,-5,-46,35,91
22,-49,-19,29,77
82,73,76,30,-83
7,24,49,35,-44
-26,91,-70,37,-13
87,-50,-49,13,-82
-85,65,5,37,-50
-60,-38,-5,37,70
54,38,98,34,63
77,48,-93,32,55
-65,35,39,36,-95
84,9,-95,-8,-70
-52,61,-81,4,4
72,19,-15,49,42
15,-54,48,46,21
-64,-6,54,32,4
58,9,15,-70,-65
-28,60,-57,-56,98
-61,52,-65,-52,-14
37,65,88,-28,-49
77,-56,-90,-42,-98
-99,86,99,37,18
22,83,52,15,-85
-73,-9,-99,38,45
-88,32,-48,-57,91
1,-57,-3,40,-99
-47,-68,-15,44,-77
-35,59,-46,32,61
55,-16,-77,-72,84
100,55,-34,70,14
-69,96,-91,-63,7
-48,48,61,91,-28
35,-57,94,54,91
38,60,97,65,-14
17,73,55,73,-14
43,30,-98,-57,42
-80,65,29,-52,-70
-80,47,74,32,-15
67,-22,92,37,-76
95,-2,-87,81,-63
92,91,79,89,88
77,-22,-72,31,42
-86,85,100,86,-35
-50,80,-61,-2,7
56,17,-13,32,60
-9,-26,-73,-67,-35
6,-95,69,-23,-11
80,25,-29,34,65
43,-19,39,-69,28
-39,-52,83,-76,98
-92,86,49,32,-29
-19,78,78,31,28
9,78,-67,-18,70
12,97,53,30,-51
93,-16,65,3,91
6,-97,-10,58,-77
48,48,20,72,7
38,-88,-52,36,51
69,33,55,-10,7
-5,-80,55,37,43
-53,-95,-64,-29,14
-70,-80,-57,33,100
-70,100,-23,-15,-91
-91,64,15,86,49
94,-67,-83,37,-87
45,2,-47,61,56
-25,-82,-44,-80,-84
-12,-77,-59,99,84
41,23,42,22,63
-20,51,47,-16,98
63,47,-66,31,-68
-23,74,89,6,-29
-6,-97,-92,-19,-70
-93,9,1,31,24
-52,21,-47,-53,42
99,63,-73,-47,-63
-89,93,-55,37,-74
82,-35,-77,-54,84
-49,-19,-100,-69,-49
14,-40,-70,5,-28
79,-6,39,-29,17
-31,-91,-91,52,53
68,31,-17,-77,93
-41,-17,92,-40,-49
-10,-31,58,97,94
67,42,-99,34,-80
85,20,-57,30,-2
69,48,-58,11,94
16,20,98,55,56
-79,84,60,30,32
-8,-59,93,40,-72
-38,-33,-18,79,37
43,78,-48,35,-56
-15,-83,-100,-75,84
83,-68,-9,82,-49
91,39,9,-15,91
-85,85,-54,-68,-44
-48,-15,11,37,-38
-44,32,-80,-94,-7
-90,-97,99,-82,-14
-18,-94,38,-50,-98
-96,24,24,40,12
-43,80,63,57,28
-10,24,91,74,-63
-92,61,-71,-44,-14
-12,-58,-86,-69,35
-89,9,-42,80,0
-70,13,-43,-22,-63
-100,-11,-22,79,21
-47,-93,59,70,21
-80,78,33,39,-37
-94,-86,67,-97,97
42,-5,17,59,91
38,84,-9,75,42
-27,-22,5,31,-14
-29,30,-14,-38,-84
-45,-72,74,-1,21
38,-76,-40,32,65
-15,-98,-35,-82,-77
1,42,-24,-50,-49
16,13,-99,-74,-63
84,28,77,-63,-21
15,74,-63,95,35
45,16,-59,-56,-56
-20,-76,12,33,3
-41,73,-45,80,-28
73,-17,95,36,-99
45,62,-24,-18,28
-47,70,-11,-15,-95
72,76,-72,-40,-49
-35,72,59,-32,-31
-37,4,-85,42,69
-35,-13,16,-12,77
91,-11,-63,94,29
-16,27,-62,57,-56
45,-54,-56,29,21
-70,4,94,-7,14
-42,73,77,31,-51
-90,96,-71,40,26
-48,-3,-19,34,-65
-68,-46,47,7,77
-66,-27,2,24,42
10,29,-82,-26,84
-61,37,71,-54,56
-90,46,-100,35,8
52,6,-8,62,-84
-14,-40,-73,-90,56
32,-37,52,22,73
-87,10,-1,59,-49
92,-36,49,42,70
92,23,-56,25,-47
-23,-53,-6,33,16
-1,-15,-95,39,-18
-8,-76,-99,-81,3
8,48,-82,31,20
56,-86,-6,15,-97
-55,97,-6,-6,7
-24,-49,21,65,-49
60,22,-98,-56,-98
87,-66,50,36,-66
53,99,60,-40,-29
-43,-43,80,69,91
-38,25,-76,-78,-84
-59,8,1,97,-23
54,-83,-99,70,-63
-97,59,81,87,-7
-9,39,5,-44,-46
-79,63,47,-84,21
-56,-26,27,30,-75
90,94,-89,33,-1
-34,-82,9,34,51
23,-73,-97,31,-100
-25,-23,38,41,-67
-66,92,-44,-5,84
41,-5,70,4,-9
83,-62,-81,100,-20
24,25,1,40,-83
-99,-22,97,-17,0
94,89,-92,-66,94
-60,-46,-72,31,-49
68,-89,49,54,-30
-23,-36,-49,60,97
36,-52,87,-3,-70
91,-33,2,57,-57
20,-11,88,26,33
15,65,37,33,63
86,42,63,-50,-70
10,62,52,77,70
-30,-58,-33,18,65
-8,98,-5,39,-20
-44,43,10,-2,77
-19,92,89,-15,-26
-57,65,-48,8,-49
-49,22,-27,98,28
-29,36,45,91,91
-54,27,28,81,14
51,59,73,84,63
88,76,60,45,13
-81,55,-37,39,-84
-98,25,70,46,7
-3,-36,-78,80,-65
-36,-86,22,-74,-21
-34,-59,63,-26,-21
-97,-59,-45,41,75
-27,-41,-30,37,41
60,-17,9,41,54
-51,70,69,31,-15
94,74,-24,6,21
14,97,32,69,-56
78,-47,74,-29,-89
48,90,-80,52,-21
84,3,-62,-82,-35
-33,53,-36,87,98
93,57,-13,31,-94
-79,93,-1,-37,63
-15,-31,75,3,-4
76,-47,-52,90,-91
20,11,-5,-42,35
-86,-8,-93,96,-98
76,53,-94,35,15
-90,73,-69,1,-49
42,71,-11,34,-27
38,-9,20,30,32
86,38,-91,67,35
-45,86,20,56,90
-44,49,55,48,25
-3,88,16,30,21
-73,72,-2,-77,15
