column0,column1,column2,column3,column4
-63,-85,-96,-67,-4
-28,-72,-53,55,-99
61,62,-96,-54,82
50,-2,19,-83,55
-19,-70,62,-33,73
-56,-99,29,-58,-84
-6,-34,16,-50,-27
-30,-36,-58,-63,-28
8,13,-2,43,-50
84,-5,-29,37,-17
23,82,-37,94,70
-7,-71,-46,12,82
72,100,60,66,70
-31,24,-33,-43,-23
-85,93,87,78,-63
50,-5,71,-6,46
-20,-32,19,-49,53
-74,86,48,-97,3
19,-91,-34,70,-66
35,-65,25,79,66
74,20,25,92,35
-10,22,-57,-45,85
32,52,44,-20,4
-13,10,-8,41,11
-27,-64,59,50,9
70,-11,-8,-55,74
12,-95,-3,38,-83
-79,-80,-22,-66,-47
-66,-21,11,1,65
15,-83,59,-8,90
76,83,71,42,-87
83,8,-64,-44,71
-92,8,-66,71,57
39,32,-93,88,67
-12,-46,-47,69,-94
-53,54,-62,-46,40
-36,86,-36,29,31
38,11,95,99,9
-43,-32,19,-6,85
-45,85,27,-42,36
23,48,84,48,98
64,86,-27,100,-100
13,15,23,16,93
2,-82,18,22,80
-10,80,-61,16,51
48,-30,8,-13,-86
-28,71,-91,86,37
-51,-36,-28,-26,99
36,-97,-38,-31,26
-41,-72,51,42,-92
61,64,59,-72,73
-90,-8,10,-46,-67
92,74,-19,14,69
-57,40,-67,46,-33
-33,35,40,-78,-89
-71,47,-99,52,-15
14,-32,88,-26,-14
30,39,84,-49,58
-28,19,-6,-50,-3
43,-89,-36,-13,100
40,-13,-2,-18,98
84,-69,-71,-43,97
-31,-89,-19,-16,-17
-15,-68,49,68,20
9,-48,-41,-88,-71
-52,52,-54,-35,24
74,-100,-86,64,-68
-20,43,66,38,-58
-30,37,-77,-43,-58
14,-75,84,10,-79
100,59,-33,-61,-79
-91,-32,74,64,75
38,-69,67,-35,11
-94,7,-98,-95,-94
-16,-50,54,-40,9
13,40,-82,79,44
20,22,-76,9,-28
25,85,79,-15,5
-76,-47,41,13,74
-45,-57,85,14,-43
90,44,65,91,40
47,89,-72,-83,3
44,-46,58,47,-97
2,59,-35,-10,70
-2,33,64,39,41
-98,-72,94,-70,73
92,10,7,-17,-43
39,-11,-28,30,42
24,-39,-55,-2,53
23,-51,57,-59,12
-12,5,21,62,5
-95,40,87,-17,-1
92,-43,-1,-58,61
-90,-42,17,-52,41
-54,7,11,17,7
75,-50,42,62,-95
70,2,-91,40,-95
30,-64,-86,50,91
71,-74,-22,15,28
73,-83,17,-3,39
-29,50,-3,0,13
-88,-17,-16,-97,43
-97,15,38,16,89
100,60,-90,84,-79
-21,-56,-38,8,-64
75,-17,92,-74,-48
9,15,70,-9,-94
-9,16,-45,39,-73
70,-57,-46,4,94
-38,-72,17,20,97
-33,-88,-76,38,100
59,-79,21,65,-65
77,30,-49,-3,-93
-43,28,-23,21,85
7,-60,-24,-36,-54
-68,-100,-26,20,-1
41,78,-40,19,-88
-43,-84,36,-37,-26
83,-73,-82,-90,-61
-68,-97,20,23,-94
-43,-79,-29,-75,100
76,-20,35,-91,-92
-83,-78,45,66,87
-21,69,-100,67,-44
-82,-1,-28,-43,76
96,-48,25,93,43
31,-98,-68,78,95
-5,-95,-12,-68,-7
63,77,68,77,89
20,98,13,-48,66
-38,-78,-92,71,41
-72,22,-84,16,-11
9,65,18,56,98
54,-79,88,-75,-52
-84,57,-46,-65,-70
94,44,76,-17,-12
-69,55,83,38,67
-34,2,-87,36,96
-28,-77,-32,89,17
-93,50,-77,-28,3
52,76,-29,-35,92
-46,0,76,5,40
-87,32,-60,80,34
-20,1,30,50,41
-82,37,-75,-96,-91
-46,35,-63,-42,81
86,13,-92,0,28
-12,85,-68,-81,11
-43,36,-88,58,17
60,8,-63,-66,95
-30,-11,-49,5,96
-30,-76,48,67,71
98,70,99,10,27
55,82,58,-51,24
-63,43,-54,-95,39
-95,-8,-55,-62,67
98,54,-23,63,53
-62,-71,-1,-56,53
21,-58,67,-87,98
-33,-80,-27,31,80
-82,-94,-42,82,-36
46,84,3,26,25
89,22,-29,-35,72
53,-96,-2,74,-5
67,-82,13,-56,59
100,14,-56,30,-77
37,-41,76,-84,78
-68,92,-17,-63,-68
-75,14,97,-29,20
-82,53,100,-88,-34
49,-40,42,-61,-26
61,39,-98,81,-48
-87,50,53,5,-98
-92,82,-79,-20,-81
56,-76,-51,-14,19
82,-62,-71,-9,100
-81,-1,-3,65,71
73,-8,-59,22,-74
-55,-4,-93,-97,-72
-87,-79,92,-52,23
-31,93,-28,-4,77
97,67,-21,66,5
-88,61,-11,-44,3
-37,-79,31,83,24
-42,90,88,-61,-57
-34,74,-85,60,-28
-52,49,-54,94,-73
69,17,-79,-14,-14
-46,28,-51,94,53
-29,-14,-94,43,-30
20,41,24,90,-18
31,-38,-16,-93,-2
80,-48,73,74,-28
-71,100,74,79,-59
55,-39,54,42,-33
-47,-8,-40,-98,41
-74,100,86,47,-7
51,-66,45,-13,-81
77,-15,-74,80,91
-77,-99,-65,95,-39
-79,-62,80,47,27
-93,44,19,-99,-38
-41,-19,-80,-65,51
89,-9,-49,-41,11
-73,36,-19,-40,49
-76,-12,-54,-49,-94
75,-77,-68,-96,-9
-50,-7,90,4,-89
-55,88,84,55,44
96,10,-32,48,16
-48,77,-6,-30,-28
-64,20,-97,4,-63
-84,-52,-64,-4,-84
-1,-45,-1,0,25
-77,-41,-38,4,-22
-10,-79,11,-67,73
9,81,-43,-4,49
-89,34,-100,-62,25
50,97,32,-53,-89
-20,-70,-98,-84,52
55,22,-76,49,-52
67,-58,-2,65,46
-72,58,86,-46,-96
9,-29,27,-6,-63
-43,-16,-68,-57,4
-77,51,-37,94,21
30,7,-38,-12,48
70,-42,83,57,-19
41,-93,-59,-8,6
81,-13,-71,62,20
-82,65,-58,99,-57
6,-84,34,-50,-80
41,-97,-66,25,86
-39,12,-73,-47,71
90,14,78,-19,98
-37,17,-98,-82,-12
-14,30,-73,30,-12
68,96,-71,-100,-41
73,85,55,-12,-34
-18,-87,-95,77,24
-10,71,-42,55,-55
-55,-17,-77,-65,37
-71,-15,99,-44,-15
16,86,-63,79,92
16,11,83,46,-73
-50,23,-59,87,-40
94,-33,4,-8,67
-87,22,1,-54,-100
-6,-63,-11,-25,-24
62,35,-88,9,-59
75,89,-14,-3,86
100,-28,-46,-93,-89
-58,30,83,-34,-41
-47,-16,81,-86,-24
63,-100,-13,16,-15
38,88,-88,-28,92
-30,93,-65,67,-74
-92,-86,-54,-58,-19
-88,-72,-25,-40,16
-14,2,-32,62,48
-82,-85,5,79,-90
32,-6,-80,-81,-79
-20,-62,-20,98,27
-37,-29,74,-42,-3
77,20,-29,-98,89
85,41,-36,48,13
72,-12,-52,70,9
-43,-86,-72,3,-47
-57,14,-38,-8,50
75,71,-38,-61,20
81,50,-70,79,93
46,-9,39,34,34
-42,59,-48,-13,87
99,22,-42,10,-2
-60,13,97,-97,-16
49,68,-54,-61,-26
71,-82,-93,-74,-72
58,87,77,63,5
32,-33,-61,-59,67
64,-38,88,-68,-63
82,-47,-6,31,12
-66,78,22,100,-67
1,-63,58,17,86
-1,73,-40,-12,40
-75,25,75,91,36
22,-14,-65,45,75
48,-94,27,0,42
-61,-59,-56,-14,-44
43,29,-74,-65,100
73,-49,83,-49,-4
63,76,24,-47,-97
-76,-15,34,-33,87
85,-39,12,-6,13
17,-42,38,28,-17
6,-78,-91,-34,23
79,-31,39,-79,-99
-83,83,-92,92,49
28,87,-10,91,27
-96,-60,-54,-40,17
-34,-96,-89,-56,-66
-92,60,1,-62,-90
-85,98,-61,-81,-78
8,-67,-80,51,-32
20,97,5,0,-95
55,13,22,19,-34
-37,73,46,67,-10
-33,-23,-4,91,20
-71,78,-43,-23,7
53,37,48,-40,-68
31,81,-84,-8,-6
16,3,87,-88,-57
-36,-37,-68,-36,64
-40,68,-73,-20,-78
-45,-59,-98,13,-93
-38,-67,-55,85,64
38,9,-60,-13,-69
87,-77,48,-46,65
-72,80,-3,-4,-71
26,21,-48,33,91
-97,-24,-2,71,-37
-20,74,77,17,34
-100,34,86,55,-61
-91,39,66,11,-85
-20,15,-81,-34,79
-41,-38,-36,-28,50
-47,52,-9,-40,72
-35,81,-26,-79,-96
-68,-44,16,-12,54
95,-84,53,18,93
29,100,-25,-94,42
-17,57,25,-63,18
11,-22,70,-50,5
-39,-22,-19,12,-1
-59,-45,37,61,-57
