column0,column1,column2,column3,column4
77,43,-60,-22,-48
-73,19,79,10,-92
-31,42,28,-96,2
4,-45,14,13,32
-53,-22,-70,-15,52
4,-51,55,-76,-3
13,92,24,98,-34
20,-56,-85,46,36
-35,98,-4,-79,-38
25,16,12,39,-31
92,23,-97,86,-72
12,20,-41,74,-78
-33,-23,-54,-39,-50
36,8,-41,5,32
60,-11,-78,-19,-43
-79,-30,-15,-11,32
41,1,-17,-9,-95
-1,70,-17,10,77
70,12,-70,85,-77
67,-72,-89,74,18
34,-10,28,-61,-50
81,-59,15,18,4
42,60,23,53,44
-47,85,83,-22,69
-97,38,-1,-30,59
26,-41,79,60,-67
73,-80,75,73,72
-64,-56,55,-71,57
-100,60,94,95,80
-82,-42,43,-18,27
-28,-2,18,31,74
64,-53,-30,-37,66
2,-20,27,30,-31
66,-38,55,46,97
-56,30,-49,-46,-83
55,89,100,26,67
-25,-83,-39,-95,-76
-99,13,-52,-5,30
4,-45,-87,36,-97
-44,69,54,8,-5
-96,-72,-55,55,28
99,-54,44,43,73
65,51,-40,50,-48
-44,-100,10,97,7
-39,-71,16,91,-21
96,97,-34,82,58
-79,32,-19,-66,91
2,-63,28,-40,-27
41,-31,-42,53,71
-35,-50,7,-23,48
85,-52,-50,-75,56
2,32,-68,7,-86
74,74,48,77,30
-27,82,-61,-75,-20
-44,88,-57,12,-51
-55,17,-7,-35,-77
2,-8,-94,-30,34
14,93,-26,15,-24
-30,63,40,84,-69
-41,-91,-34,-45,-36
-65,16,42,47,-86
88,0,60,94,13
-79,26,-22,-95,58
-62,7,-39,73,-14
-53,-58,30,7,38
48,-96,44,-60,91
23,-64,-25,22,12
26,7,-33,-39,91
-30,-68,48,56,-78
-89,3,-24,3,50
-23,57,-52,72,-93
-38,-30,-30,-79,-12
-39,50,56,-64,-9
91,-23,-36,25,-53
-29,-63,-81,-15,48
7,11,-13,-10,-6
48,-79,65,-10,-100
96,-7,14,69,-75
49,96,91,54,87
-12,92,78,-3,-59
41,-96,20,44,-94
92,72,18,49,67
68,-43,-59,22,-59
23,-87,60,-63,-17
95,9,1,-77,-83
18,56,-80,-15,-76
89,12,89,-43,-10
27,-50,18,-69,-24
5,-43,-80,-65,-72
-95,78,45,18,-85
-7,79,-13,-17,5
-94,-49,21,49,-83
85,33,43,67,-2
7,-78,64,-28,-38
-50,61,81,-79,-42
28,54,62,45,34
-22,-48,9,-95,62
39,63,33,12,81
94,-45,-4,21,57
40,90,-90,7,-47
-3,-69,-11,-83,16
-69,-73,70,-8,-74
93,100,15,42,3
-92,73,-15,69,-11
-39,37,-86,-29,22
-99,-37,55,33,-28
-9,-19,-94,-13,9
32,-76,16,31,64
-98,8,92,-53,-77
2,90,-41,-18,-97
83,-14,85,3,22
89,92,-65,-94,27
98,-51,-30,85,-88
69,91,-37,51,-74
13,-64,-54,-56,82
-6,28,-39,23,60
-46,-78,35,2,-29
34,33,-26,28,88
39,71,41,5,-84
70,-66,87,91,21
-10,-42,-21,6,47
81,-36,9,-80,51
-53,20,-57,-40,34
2,15,30,17,61
-77,37,19,-55,27
-64,55,56,-50,24
11,-99,-16,-88,34
-26,-12,-47,-87,82
-30,27,-7,-11,15
-48,57,29,67,-58
-62,86,13,53,23
11,-20,88,84,-45
-99,8,-42,-96,-97
-55,26,-37,-14,-71
42,18,87,57,77
48,73,57,-97,-81
-7,-9,-87,-64,77
0,50,-7,-73,-17
-54,-6,-12,-18,55
-58,-4,89,35,42
65,59,-30,24,83
70,21,72,40,91
5,-32,-54,7,-86
-91,-94,20,-12,98
69,-56,84,0,-66
71,-43,42,58,45
60,92,67,12,-73
-22,44,50,24,23
35,-12,47,-28,-31
41,-48,-29,-38,44
54,15,-63,28,-39
-14,-84,9,-74,1
76,12,-1,63,-25
99,-66,85,-89,76
-79,33,13,-73,-80
-56,-49,-10,88,31
-44,-67,11,-84,-55
95,-70,24,47,57
60,-86,-15,-36,49
38,9,33,37,-96
86,-88,7,57,-13
38,-12,-94,-91,23
93,-80,-60,18,-99
84,70,-85,4,-12
-31,22,-11,-30,72
-95,77,68,51,-36
-47,-22,-83,40,-88
-47,50,-83,-2,37
-52,-81,-29,28,71
13,52,20,95,87
8,-61,-42,24,78
75,-100,-9,62,71
-43,83,-8,-74,75
34,90,-64,-92,-81
18,-3,-16,28,76
77,98,30,-9,-9
98,-16,33,-23,-76
-85,-88,7,57,-73
12,-5,-95,50,17
-90,-60,-93,20,-60
72,65,84,98,54
-57,50,-92,49,-68
92,-68,-82,18,-6
-84,61,98,-72,36
94,-23,-42,14,-45
85,19,-1,87,64
-66,-12,-67,-98,64
-21,27,-92,-47,77
-62,94,-21,-14,-55
1,36,51,-37,-97
-43,-89,-78,-24,46
-79,21,69,17,67
71,-8,-79,87,87
-26,48,31,-27,-18
42,51,-89,24,35
70,-78,49,-24,55
-94,-96,26,-33,-28
-69,74,58,53,13
47,-66,-26,97,35
-61,-65,23,-41,28
6,-22,36,9,-83
-92,-46,25,-48,-46
19,-8,67,-59,48
97,-32,-75,58,6
15,41,-9,46,-97
-46,-46,60,-81,22
-68,-46,-47,26,93
46,99,-98,-47,47
18,-48,-37,-61,28
-72,-17,15,81,37
5,-46,39,-97,59
68,73,-73,-93,45
86,75,23,-5,-31
34,-12,-83,74,-93
-43,-76,-96,-66,35
4,-61,16,47,-44
43,44,-74,53,38
-59,-22,-79,-88,-77
-40,-100,76,-54,80
87,27,61,-86,-66
-46,70,41,-64,-55
55,3,86,68,94
55,-25,-27,86,84
-73,98,-49,37,-69
-11,8,42,-59,-8
36,80,-71,-99,-4
39,-56,96,-15,54
-11,25,90,25,29
41,72,73,67,23
100,25,-56,55,-59
-91,-52,-15,-43,36
-68,-83,32,-2,-90
41,82,-79,-32,-82
-62,-61,-19,84,-22
84,-58,-66,-14,-47
-64,-3,-25,99,34
13,-37,-38,-31,-68
44,100,-49,-76,57
94,90,41,-16,-12
4,-97,-96,-92,-74
68,-90,21,82,-73
86,-74,-96,28,26
92,62,75,72,-36
80,86,60,-50,62
85,-26,87,-88,-71
69,68,-43,70,44
-25,-94,36,-20,-59
-79,17,-6,15,-9
12,52,-53,-58,31
89,29,-76,85,-84
-25,-67,-72,-93,85
31,-34,59,-4,66
-100,47,75,-20,-46
4,51,-10,-33,-12
45,33,3,52,-53
3,76,-9,12,18
-21,-59,-18,-25,1
49,71,19,-6,-38
-58,-8,47,-20,24
-35,57,79,-80,76
71,76,28,-4,-39
1,-8,73,61,-99
-9,86,31,-18,68
19,3,-6,79,18
-98,-11,-51,-93,-17
