column0,column1,column2,column3,column4
-74,31,-5,-70,37
-7,38,-72,-42,54
15,-23,71,75,40
-30,95,13,-31,45
15,-96,31,-73,3
-57,26,86,73,61
-100,29,54,-4,29
75,-37,93,-4,43
55,73,-84,35,-27
61,49,-46,-37,-97
50,87,83,17,-75
57,28,26,26,24
-45,16,93,-51,-97
-15,-35,-43,-19,40
-26,83,-53,-77,-77
-61,27,40,26,-23
-5,52,-70,89,-100
80,-12,-77,-69,-7
-35,-67,-5,83,73
30,67,30,-27,-15
-70,62,83,-33,16
33,43,-98,25,-13
70,-17,-57,-19,-98
-75,-6,-1,-5,-6
-12,46,93,-3,91
-94,-22,9,-76,53
25,-15,13,59,80
-45,10,93,3,82
100,-4,-20,92,6
-25,16,85,74,-50
69,27,91,-80,-48
70,46,3,-36,83
-62,18,74,-11,-70
-75,72,-14,-44,84
-50,-7,-30,-11,-27
-55,-9,-50,15,-65
70,-95,35,8,-24
-18,27,37,-49,31
-74,44,-62,-17,11
-100,24,-41,63,84
-39,24,1,41,0
21,15,-98,23,36
-40,42,-98,66,-58
85,33,32,43,81
55,82,-64,58,-43
-74,14,-22,23,16
-5,67,75,-84,73
-35,-100,-39,-65,-13
-10,95,-70,-79,62
-15,82,60,10,21
-35,-89,95,-46,-67
12,48,81,5,47
-57,44,61,-30,-26
-80,59,29,56,79
68,13,-4,-84,16
-13,35,37,-71,-99
-49,47,-37,-14,69
7,22,29,-87,98
-72,45,-81,80,-39
50,14,100,-61,-16
0,-100,-16,-66,-45
-38,-29,30,-30,95
-70,-1,-75,55,8
-13,4,-14,-98,-76
-23,-98,-90,17,-79
-40,-99,30,65,75
-20,-50,88,57,99
55,98,-52,-50,-15
74,14,23,63,-37
-45,29,-52,-65,-59
-90,-32,-63,-58,-52
67,-44,18,-10,99
30,-56,-67,-90,96
75,48,26,98,-64
-70,6,21,87,75
60,33,-44,18,-55
15,70,45,-68,90
-60,10,50,39,-80
-10,-76,-72,-73,-10
27,-97,-94,6,62
26,74,28,87,20
-45,-68,14,-96,-93
46,24,-99,-86,-17
75,-12,-46,36,-70
-30,-23,-98,15,-13
-73,47,-32,50,-56
17,-65,39,-17,39
66,11,-61,-88,-58
-91,11,1,52,-51
92,10,69,-51,30
-14,34,90,67,31
-64,31,42,-35,94
51,30,-47,-48,-39
-61,42,50,78,7
-35,-45,83,-77,98
-34,31,6,-73,-83
90,-19,-85,-14,-18
-5,99,57,-73,-5
-60,-4,-92,-65,-49
53,33,-39,-49,8
-46,-21,-53,97,-80
-100,-46,-91,-14,-7
60,-60,-88,20,43
5,31,1,-80,71
98,31,30,36,-86
-39,15,-23,-85,31
-55,92,-36,45,-67
-100,27,52,57,49
96,-16,33,-30,-28
49,35,-39,59,-79
44,41,-23,-56,21
45,-18,-35,-49,39
-25,-34,32,52,-21
-58,93,-30,84,-84
24,16,-60,51,-57
-98,-7,22,87,-67
-30,-29,-43,32,12
79,25,-46,100,-47
-50,90,-54,-82,44
7,15,91,-69,-95
-89,-92,-61,37,-3
18,-28,12,50,-80
-59,93,-51,55,-65
-59,29,-3,18,-23
-48,28,-76,-86,16
-54,81,94,-97,-73
-67,31,-34,64,10
-82,47,40,15,-93
-15,3,-89,-29,1
78,36,16,79,68
-60,34,53,8,30
-6,31,40,32,-3
-96,26,38,61,-33
0,-4,-2,-96,-16
56,42,-23,92,8
20,-86,16,-76,-49
-45,-38,35,-41,-79
58,77,97,-45,48
-88,18,-44,26,33
38,-42,95,69,37
97,16,-70,17,38
80,96,84,93,-72
-60,-19,68,28,-22
65,0,43,85,-87
0,22,-7,58,55
-75,-19,-79,-48,-19
80,67,97,75,-37
10,-33,-98,-34,-18
-35,-59,-39,-39,37
-77,-49,88,27,7
12,20,15,26,99
-64,-12,81,88,45
-42,-5,88,46,-51
-50,98,-45,-11,-73
0,99,25,41,-81
74,15,-15,-73,87
0,-61,-55,-83,81
-60,-78,-77,52,17
30,54,-14,-54,-33
5,-98,85,33,25
-34,-16,-3,62,90
28,41,-81,1,-80
-30,64,58,72,60
-65,-28,40,-69,-62
-4,36,-52,76,54
10,-100,-27,-43,-34
10,1,8,11,62
-98,27,72,65,-51
52,71,-83,47,62
-98,26,34,49,70
-34,35,-60,-99,96
100,69,39,16,-79
-57,23,46,-75,-61
-95,69,99,-78,-12
-20,-5,61,62,-67
78,22,96,9,67
16,45,64,-53,52
-63,33,22,86,-74
30,15,-58,-46,44
75,54,-32,-10,5
6,47,61,22,21
13,23,29,-26,-96
-77,23,9,95,-28
75,-24,5,51,44
-23,-37,95,-38,5
73,-86,13,57,9
35,-47,-99,-89,24
-15,-72,-34,-32,94
-50,79,-27,82,71
-48,41,95,34,36
-15,74,-77,9,-88
82,78,34,95,-26
-20,-86,1,3,-45
-19,26,51,-14,-83
12,67,-45,73,-67
29,30,95,33,-19
29,24,-48,27,68
-20,-49,92,-11,13
41,-7,-50,-5,23
-40,-76,-40,53,87
-37,4,-69,-29,-86
-75,66,-39,28,54
50,94,-2,-28,-86
-77,12,-50,-55,-38
-78,31,-88,-7,-73
-80,-85,-90,56,32
-93,49,75,20,52
54,14,-64,84,48
-50,8,-25,36,-30
20,7,-84,59,34
49,27,-37,-95,-91
-35,-3,-28,-70,-71
-5,-66,-14,59,-92
60,-36,-62,21,99
-50,13,74,-60,18
-10,7,-41,77,70
22,26,-31,-61,-89
5,64,-93,41,-61
-88,97,26,-59,2
0,-88,47,77,-96
-10,-28,-45,90,86
60,-73,-44,10,-29
-47,40,22,-87,45
25,38,33,59,-21
-12,34,-79,52,-72
-44,38,97,68,-75
-30,-50,0,-80,-97
-56,10,49,-96,43
-91,27,36,97,66
-80,-66,-28,-82,44
-10,15,-37,91,91
-24,48,-84,71,73
-54,23,75,41,86
-71,43,-64,66,39
36,75,8,76,-63
9,22,-55,30,85
-7,43,-48,53,-32
-100,28,0,-81,-72
-40,-11,81,45,-68
-5,49,49,-68,72
20,7,77,7,49
-89,41,44,34,28
-89,-85,56,-8,33
85,-4,-23,-22,78
-10,-12,97,3,45
47,25,-92,59,-81
70,14,4,95,55
-93,40,-54,-31,-2
100,-18,-91,42,43
60,64,79,-52,-21
-70,81,-39,29,-8
-12,32,-19,-67,-35
24,-29,96,34,71
-95,2,66,-31,79
-18,22,32,-41,2
15,36,20,-89,93
-25,-27,16,57,88
-10,-25,-14,-54,20
56,79,26,9,-29
5,-6,-100,34,-77
31,31,-86,69,-79
-95,-62,6,-15,-33
56,33,69,2,40
-26,15,-26,-37,-60
19,41,-22,45,50
-100,-91,51,17,-76
92,40,64,100,12
