column0,column1,column2,column3,column4
-78,84,26,15,41
-65,11,-89,-48,13
-22,-98,12,94,-3
-57,-82,-89,68,-71
-100,-48,8,-4,-93
68,19,82,34,-99
5,-89,-18,-85,-12
-55,-71,73,71,-49
50,32,61,99,66
80,85,43,-91,-72
-70,96,-40,26,-49
-89,45,-23,-12,-99
54,37,-12,38,-73
-34,83,0,-55,-42
76,-19,-71,-69,-9
-55,10,-57,-50,94
-10,90,-15,-18,26
-30,-22,-85,-43,-38
24,65,-81,-20,9
-10,49,56,43,-99
-27,-86,25,12,-13
93,-19,27,-3,54
-15,-22,30,67,-72
-24,-91,-3,30,-81
-60,-19,74,-85,93
-9,65,26,94,40
60,-14,-37,77,-90
-90,91,16,-1,-70
-55,6,100,11,85
19,-3,4,58,11
40,-34,7,-95,67
-25,-55,-94,-66,-11
-80,-37,66,21,-52
52,65,44,39,25
87,-78,78,33,-32
-10,26,-76,-68,-77
-5,-30,36,5,94
-15,-25,-14,-55,55
50,65,84,63,-2
100,-15,-25,91,-25
-85,-27,82,-7,-55
-75,28,44,-4,3
95,-49,-7,19,10
20,11,89,-13,-58
60,4,75,65,67
90,-67,28,-38,-47
69,30,83,77,95
-70,-75,-35,52,-97
7,20,87,39,98
-76,-13,-82,38,-17
-25,-78,-73,-12,-9
95,-51,-27,48,-4
20,19,4,-78,-42
73,68,36,81,-31
15,40,23,-97,84
78,12,97,32,52
-50,2,-89,56,-62
-1,84,-17,40,-88
-50,-74,55,-19,-93
40,-42,-28,-13,85
85,-9,-53,52,16
71,73,31,-27,5
-91,-24,19,61,-95
5,100,-86,-69,61
90,57,-80,-32,-29
10,-42,-8,-34,2
-5,-62,-80,18,64
-98,-56,26,87,-94
20,20,62,93,-71
92,73,-9,-8,86
69,-9,76,40,-10
-90,-69,-69,36,12
-15,36,12,83,-16
-26,60,10,36,79
5,79,-63,-11,-3
11,58,-11,30,27
-51,3,15,82,-41
25,71,-61,-56,25
65,87,-96,70,59
65,4,53,25,-52
-2,-47,37,55,-16
41,-65,29,33,47
100,10,-18,-87,-1
-60,-96,-69,29,-47
-89,11,31,35,4
10,26,56,99,57
-30,22,-51,26,29
95,55,79,39,4
-65,100,-89,46,-61
40,82,74,43,43
59,-68,65,-15,94
20,83,-93,-50,57
15,82,-13,94,22
100,26,9,40,-95
-35,-83,-24,40,-69
-92,8,-93,11,-43
-90,-46,-80,-99,30
65,-44,-1,55,-31
15,-90,43,27,-96
-79,6,-16,36,39
70,76,11,-76,94
70,80,9,-23,17
-60,100,21,21,42
-1,-7,40,35,-61
-5,86,-30,21,-75
-77,33,60,90,-27
-34,12,15,37,-26
-60,-26,84,-46,1
-20,96,-2,55,-88
5,40,-56,-59,23
-52,33,-27,51,-77
60,24,84,65,8
95,77,26,48,-17
90,-7,-37,57,21
83,-89,64,11,-48
18,90,-53,21,-72
35,-96,-20,66,46
0,93,-18,-32,1
-1,53,32,35,35
75,-61,90,14,-28
-80,94,12,-94,-13
90,-49,-9,-75,3
90,59,93,-89,21
10,-43,-28,-67,-62
43,19,33,60,-29
-95,-64,-56,97,-25
-40,-97,-28,0,-4
49,46,63,36,4
-65,-18,-30,52,48
70,90,24,47,2
-35,-95,89,30,74
-65,-63,35,28,96
-55,-52,-72,-43,9
-85,99,-43,69,37
-31,-7,-40,34,-73
-65,-71,71,50,-93
-75,94,94,98,-58
-20,-37,-31,94,-2
-29,46,27,81,-71
-60,42,70,23,50
85,14,-32,-8,28
-100,1,-35,-88,-25
-50,89,1,-18,96
-97,-70,1,-75,-82
53,35,-21,60,-70
-81,-65,-26,39,-43
-30,15,26,79,-86
-95,-22,70,-72,-11
51,71,-67,58,-48
-85,-6,-72,41,-16
25,-69,-39,28,-48
66,-62,91,-42,-17
10,-20,-65,-87,37
43,-91,46,12,24
57,11,45,87,25
-80,68,6,-90,-82
70,66,-45,-79,-70
-85,92,-82,-15,97
70,26,-29,-94,-71
75,33,6,69,32
0,-88,63,93,81
-51,-66,40,30,90
85,69,14,85,65
-15,-20,85,19,75
64,94,-21,38,33
59,26,-48,-57,83
100,25,79,-29,-30
-50,-22,-79,-43,-67
-80,-2,-93,-84,7
-80,-88,26,71,-4
0,24,11,-47,-5
98,79,-77,15,-12
