column0,column1,column2,column3,column4
-40,-23,-56,94,36
21,32,76,-46,-19
9,8,-92,-11,100
35,15,51,37,-13
70,-73,28,-41,78
77,75,23,20,-93
62,-79,94,92,29
96,16,54,-69,-61
-27,100,-81,17,-77
77,-100,39,74,-79
29,82,-100,19,-67
-73,-74,-76,16,-86
-30,45,-57,-49,-100
84,-28,93,98,-8
37,-7,35,24,28
-9,-92,-96,-62,-97
-19,75,-43,-43,81
98,59,-76,11,-49
63,-13,-25,-77,-7
58,-95,73,-80,54
-7,35,54,9,23
20,9,-8,77,33
-40,-45,94,60,-35
67,-16,28,-97,49
12,-30,16,-86,29
47,-39,-11,50,81
45,74,-5,2,76
83,58,-49,-62,-48
80,-73,-55,-2,-27
12,72,-92,87,35
0,-94,83,-99,-9
28,-50,57,-35,79
46,-84,16,76,82
76,41,17,17,96
-47,6,67,62,79
60,-49,80,56,16
-94,-99,-79,-2,39
36,89,-85,-66,-72
78,32,62,-54,-76
-20,-81,-20,-26,-10
-85,0,88,6,-3
88,48,-8,-94,-11
-87,20,35,-58,74
67,15,96,-29,-44
81,32,68,-69,-37
-30,-11,84,-100,-8
88,5,-82,-28,7
3,67,-50,-62,-11
17,-83,45,-99,-67
-70,39,92,15,-56
20,-95,56,-35,-68
31,-4,-53,-26,-70
7,10,-56,57,-24
86,16,36,-8,-21
82,-39,-48,34,98
24,54,14,59,-86
-55,-26,68,-79,-69
-10,-43,-75,-99,-26
85,54,23,-21,-74
-75,-78,38,98,60
57,96,-27,-17,-64
87,-88,-99,27,-55
1,-44,95,36,-54
98,-97,-79,-87,32
4,68,47,-75,-12
-60,86,-76,-30,-67
77,-95,84,-35,98
-63,67,12,-28,-19
-45,-65,80,-72,70
-27,-33,-95,83,37
-80,96,63,-88,-50
49,-96,46,34,91
2,15,65,11,97
58,-63,-80,-57,-40
77,59,6,60,-57
-3,78,44,69,-68
64,-49,6,-44,95
28,-59,-84,-18,-82
38,-61,57,52,-31
50,94,98,89,78
56,14,57,86,-77
-86,69,19,-56,81
-58,66,-47,-100,44
12,42,4,78,20
28,-81,67,84,-22
4,28,26,-76,-99
48,-70,-84,91,-41
79,66,87,-63,61
73,-6,6,91,8
-85,23,45,39,51
88,-76,-57,-13,44
92,85,-6,28,98
54,37,76,-22,43
87,51,-2,-11,-82
-32,35,65,-24,-97
-46,21,62,31,-25
6,96,-61,-99,-22
-15,-99,-36,-8,44
42,-75,-63,21,99
8,-5,82,-57,24
48,92,39,-1,75
-13,-31,-69,-80,56
68,76,-98,-35,-10
-24,66,-5,-78,-28
63,-61,-32,-15,56
67,62,93,13,85
16,38,92,-31,8
-5,-37,-32,0,94
34,99,-10,-3,-21
85,31,-3,-49,-5
-32,-49,43,31,28
-90,74,25,90,-82
-38,58,61,26,-34
-17,-78,64,58,-38
38,-75,-69,40,36
-55,-89,100,79,-88
87,39,-46,82,-72
-22,38,-11,-85,-53
91,80,44,60,5
50,-64,-15,-82,58
11,81,-18,-94,64
82,71,-21,95,27
-52,95,-24,-11,47
-88,36,2,76,15
93,-50,15,-80,72
39,28,-73,91,93
7,100,-22,9,-72
88,-22,66,89,-35
77,22,35,-95,77
-15,68,93,-88,73
43,-83,-4,-2,72
-75,94,21,77,-53
-50,-76,-54,83,28
22,-51,-84,-66,75
54,-81,9,31,-5
-59,-5,-80,100,71
1,-49,28,-1,60
65,86,66,100,-44
-45,-71,33,57,98
85,-92,67,97,-12
32,64,-26,6,74
24,-88,-41,-46,-98
67,-34,-8,40,96
-50,-26,98,-62,37
-90,30,46,-53,30
43,62,-11,46,-77
43,55,46,34,50
89,94,-71,-12,-19
42,77,-69,-5,28
-10,-82,3,-82,64
-75,61,39,15,28
56,55,-79,-82,-89
36,29,-4,8,-9
99,-82,-66,-46,95
-65,75,-12,-53,5
-50,-98,-6,69,24
89,-43,-44,-95,38
-68,-89,79,-93,83
-70,-98,20,-33,11
87,54,-80,-79,-46
-39,81,-55,-89,49
83,22,70,11,-67
73,-35,-32,28,-23
30,63,45,26,65
47,21,-18,-8,11
49,3,32,33,7
-11,-97,-89,76,19
-22,-48,-24,-2,25
31,-4,13,42,-12
4,54,67,-66,31
85,81,-89,46,-75
12,-41,-53,33,-47
-42,-30,-52,-14,-25
16,23,-60,-25,78
1,-61,-6,-98,-76
-10,-88,27,42,-6
15,-49,-23,85,-21
47,-84,-31,-21,-74
100,-8,-69,79,13
62,-31,25,-79,38
-10,-44,-74,-12,-55
-68,-15,-57,55,-42
38,-73,-18,-34,-39
83,45,-8,50,-41
78,-60,31,-56,-9
38,-81,-94,96,-50
32,85,-58,-39,28
54,82,7,-93,35
-17,60,31,-21,24
26,59,13,32,24
-49,-75,-99,-5,-96
42,94,-33,-67,-6
63,56,64,83,-88
47,95,-67,-69,-65
23,-56,84,-91,-43
60,-49,-70,31,-91
34,-93,89,-67,-61
82,91,-53,46,-13
17,-51,-29,26,-47
12,-83,82,-44,62
95,-36,45,33,0
8,44,-9,89,43
74,75,39,96,61
9,-15,61,41,13
83,-41,70,59,34
37,71,60,17,32
13,-93,39,-10,84
-88,-88,-13,-97,89
3,49,-60,-18,45
-39,-99,71,26,-67
9,27,-89,45,-53
63,84,65,-48,34
4,41,59,61,81
