column0,column1,column2,column3,column4
60,93,-80,-7,-31
-90,24,27,-39,-1
-69,-87,-43,4,-99
42,-71,-85,-19,88
36,-27,-14,-74,-75
-85,-67,31,-40,-50
-87,-25,-31,-79,-45
6,-67,-39,-82,72
22,-45,80,-56,79
79,37,59,99,-18
-56,55,-27,3,-99
2,-64,14,18,92
91,-5,-79,-47,63
-90,-60,70,-3,22
-33,83,-62,71,92
71,-2,97,-30,-1
70,46,-77,-82,-64
-80,34,-99,-97,24
68,80,-7,85,-35
27,-62,-42,-88,-3
97,90,-15,61,7
72,78,30,72,51
6,-11,14,-26,-53
-50,-99,85,16,-67
94,13,7,-37,84
-85,10,-8,71,69
61,3,51,4,73
8,-22,-68,-42,-33
13,68,85,-2,-14
-19,-51,-46,-39,73
97,56,-1,-25,-27
18,-2,40,39,-15
14,-36,-89,-22,99
48,-69,-89,-76,-76
67,18,85,-87,-92
42,-26,-49,63,-96
-70,-18,-85,70,73
61,96,-86,-22,15
72,83,6,-55,-62
-91,79,3,-21,-80
-38,6,43,40,-85
-100,92,-73,-92,36
-20,-85,-71,44,-65
79,-40,43,-76,15
-84,16,-92,30,-94
-81,95,-62,-87,47
-22,-17,-24,27,11
-5,-96,-23,-31,-43
47,-99,-60,79,13
68,60,74,-13,34
33,-12,63,-45,-89
50,35,40,-20,-62
81,-62,-11,21,-26
11,-99,-6,-92,3
57,21,-88,-90,-97
-64,68,11,1,-11
83,3,-20,-92,28
-59,58,-75,-75,79
-50,62,63,83,-37
-12,-67,-96,58,-79
92,89,98,26,82
52,49,57,-14,38
37,-36,-7,-6,66
-100,-99,96,-19,30
92,83,25,-72,31
65,71,-86,-65,97
34,45,-56,91,3
61,99,86,8,48
-81,44,34,-71,-70
40,92,28,-41,-59
23,51,30,72,-37
36,88,-65,87,2
-75,-24,-61,62,23
41,74,58,-80,-48
97,7,-43,91,-60
66,-28,-13,-80,-64
60,6,72,-92,37
34,61,32,-89,-4
-11,-57,72,41,-47
69,-66,42,92,1
-70,-91,-22,1,-3
74,49,-16,-20,-15
98,11,61,57,55
69,6,-28,59,9
-97,-28,61,-32,-35
-45,-5,74,89,-56
86,-31,-20,85,-1
52,66,-11,-9,-15
60,-20,4,98,-10
90,31,-82,48,49
59,-58,-20,42,-6
4,-8,99,6,80
17,57,51,42,63
-4,49,31,-17,-63
47,-8,-87,-45,-90
21,-27,-19,-34,-81
61,-68,-12,-25,-84
55,-50,-4,-22,-96
80,83,26,-38,85
72,40,-90,-21,21
-29,50,5,93,-36
-54,-40,-5,56,69
13,-100,-34,61,57
0,81,35,-84,-4
-29,29,-83,49,64
82,-86,59,-15,91
29,-32,69,-28,-61
7,-75,-92,99,-98
76,52,2,37,-37
4,45,-57,79,41
45,-57,-40,-3,53
30,1,46,-55,22
9,65,-46,76,69
3,-63,29,-22,-35
25,35,41,86,16
89,-95,49,-54,-60
66,46,-84,23,15
65,43,60,-53,-69
-15,-39,-13,94,21
-68,-21,59,17,-13
67,-58,-80,-8,32
-95,-9,43,43,94
-78,-93,96,84,77
95,-8,30,-9,-100
68,-18,82,96,51
13,-100,-59,37,6
42,71,-35,-90,-57
-9,-81,30,-78,-45
68,45,-10,-67,9
