column0,column1,column2,column3,column4
92,-81,70,65,-47
-5,-97,-15,70,83
-90,-27,70,12,-74
90,67,-37,48,3
35,53,-40,46,-84
-85,74,-92,-2,-21
87,25,89,10,-25
-75,89,-91,76,-27
-15,-7,38,-70,68
-95,31,86,-50,8
-70,-68,-51,44,74
-35,2,-12,94,-2
-79,17,-15,-65,-62
1,53,-9,-45,-27
15,-26,-63,-50,76
3,49,-5,-1,93
75,-22,72,92,61
72,47,-100,62,51
-90,-78,10,76,19
9,-15,1,18,-19
47,21,-60,73,11
20,9,-95,-22,40
-61,14,-69,11,-40
34,-93,83,-34,95
35,-89,-87,-8,71
-59,33,56,-65,26
3,20,27,31,-3
2,-49,-68,20,-96
44,10,-85,47,-70
-17,17,52,-34,36
-97,13,79,-13,90
-99,30,31,-4,-38
50,-5,-84,-11,-95
40,-13,67,100,-63
-92,34,-76,-6,-22
-18,47,-10,-83,-39
70,-48,-42,-66,69
-97,15,-12,-88,-6
-70,-66,-7,-27,49
7,12,-62,52,54
32,39,61,58,43
93,31,-79,57,27
85,50,35,31,42
-85,-60,-91,84,-24
-50,3,-61,35,5
60,-69,66,48,52
-40,-4,28,-73,4
-90,-86,0,-82,-20
84,-1,-70,-79,77
-80,97,-96,-34,95
-36,-83,-26,-60,3
-86,100,58,-87,8
-95,90,-33,-97,-2
-7,-55,17,88,48
-76,47,14,-58,-97
71,77,-12,53,-70
100,77,53,-96,78
55,-60,61,-72,-67
99,-65,-98,66,84
31,35,63,-15,60
42,45,-76,-29,-13
-15,10,-52,48,-39
8,33,89,81,12
-92,26,72,-15,-4
33,18,98,61,46
-80,9,-14,-60,-89
25,-86,10,60,-64
30,50,-41,-25,-23
0,-69,-71,52,82
-48,-52,-39,73,38
-95,-40,26,-82,63
6,36,-12,-57,96
15,-28,-10,-73,41
64,18,-51,89,-56
41,15,49,-6,88
-77,21,25,53,-41
97,-82,-92,-54,-61
36,-96,-8,27,-29
95,28,89,33,-50
-51,27,-61,26,87
95,-8,-82,4,36
-78,21,-57,82,-75
-93,-24,-25,21,78
75,37,-14,-15,-16
5,-59,-17,-17,-19
33,-82,74,55,15
-60,63,-25,60,-99
65,38,14,25,-75
-60,-13,18,99,-60
58,28,53,64,-80
-58,-51,-59,-30,-57
-82,4,3,-72,61
-49,35,-99,22,-48
91,81,-39,97,97
88,33,-40,-33,19
-27,33,83,32,20
-100,58,79,-7,26
-100,71,-46,59,21
-80,-77,76,69,50
5,78,62,-8,49
10,-48,-31,-87,-11
-40,83,86,-51,33
-56,38,16,-39,72
-12,-36,90,-17,89
40,-35,49,-30,-92
70,53,95,-89,-85
-5,65,-66,86,77
10,-82,-36,-80,-93
-83,-93,70,-58,-100
-94,-36,21,100,-39
-100,80,-90,77,85
47,16,0,16,-78
95,50,37,97,-75
-90,-64,-11,-80,-75
26,32,44,-76,66
-80,55,-38,-41,39
61,15,3,54,-48
-25,54,36,-73,-87
33,49,44,-4,79
-60,-62,-63,-20,-97
-35,-83,-95,23,-58
18,39,9,77,-52
80,100,-5,19,51
-36,68,-100,66,98
-71,23,67,-93,34
98,24,-44,65,57
-30,-72,97,-47,70
41,-69,53,64,-97
32,43,13,-36,-41
72,35,46,-51,-50
25,74,-33,-56,-28
80,-49,-83,-37,74
32,0,2,88,-96
3,42,65,28,65
-8,-8,-25,-92,-80
16,-96,41,71,90
3,44,19,86,-42
44,47,73,51,-38
-69,20,79,73,-20
90,-27,-51,-8,12
-55,-10,19,91,-42
-78,37,-92,-5,-20
-28,-61,-39,-13,-89
12,44,14,-40,94
-95,28,-51,12,74
62,39,-36,-47,30
-36,47,89,68,-13
15,-99,-52,85,44
-92,14,-7,84,80
-10,15,-85,-37,42
10,61,-76,-62,-42
90,82,77,59,28
-23,-80,-50,25,-57
-55,-1,-38,-70,96
-59,93,-30,20,-97
65,-49,71,77,21
55,-2,-69,-87,24
0,-90,72,32,26
-94,36,-63,2,-30
-60,86,8,-54,-52
-37,34,24,-32,32
-20,2,-72,52,90
7,-63,-96,-19,-27
100,8,-88,-34,80
-25,47,13,-91,-30
34,29,13,-53,-99
-70,-7,2,-97,-40
-30,-38,-32,39,-19
-21,28,8,70,-67
-70,-59,-79,-72,17
-30,2,-55,-34,-56
31,-22,3,-46,-80
79,-16,23,-3,-80
-10,-92,-39,-7,-23
80,-25,-48,-99,-4
93,41,-67,38,-60
-9,41,-58,-71,-6
-13,9,-69,16,-25
-90,-73,60,71,92
60,5,-38,-70,-100
-71,14,-98,-14,-23
100,-49,-88,-50,7
85,100,64,26,-91
-4,36,87,-18,81
-61,42,21,43,-59
9,-5,-40,8,-58
-23,-75,74,39,40
-25,-25,-52,16,25
-46,-64,-90,57,69
47,22,-84,-10,39
-90,82,-100,-72,-38
-98,-21,56,95,-92
-7,41,67,20,11
-78,37,-2,-100,36
35,47,-3,-13,17
55,89,-11,28,-13
-33,14,89,-11,33
85,46,-12,96,-62
65,87,-22,46,-78
30,-53,14,57,-52
-2,75,-35,46,-51
8,-54,-88,-24,79
63,38,94,-89,-100
-21,8,18,-80,1
-100,12,-38,28,21
-99,11,-66,-25,-16
-1,92,-28,27,92
34,29,93,61,-5
-36,11,-9,-62,99
-37,23,-73,89,-28
11,45,-64,96,65
27,-97,-35,72,-50
25,26,-15,61,99
80,-18,2,23,74
-15,-66,-2,-31,-17
-95,66,3,-34,-4
-88,27,-23,92,-34
100,89,85,76,-49
-34,30,-56,-27,-42
46,-18,-12,70,4
69,23,-3,-5,-81
17,31,49,57,-9
83,45,96,-53,-100
15,-25,82,-72,98
-81,-60,-21,-66,-52
9,33,33,-83,-41
32,46,41,-11,96
-85,-23,-89,-25,9
-85,62,-97,47,-70
-15,-85,-16,-77,25
-40,14,2,-77,-43
69,47,-9,-56,-74
-38,35,-90,-42,-12
