column0,column1,column2,column3,column4
-52,17,-92,-21,-69
94,-1,20,80,32
37,-50,-44,20,68
100,-48,60,-53,-25
-76,77,23,41,-95
-4,-58,-95,-81,74
-21,29,-30,-84,80
33,-10,-44,70,-16
-13,61,-66,21,58
32,56,-78,99,-9
93,66,77,90,24
42,-4,8,-37,56
-44,14,-94,37,-63
31,-83,-18,-4,-91
-53,2,64,-49,89
-99,36,69,-65,54
-21,71,96,13,-28
71,-29,-95,-64,-13
-69,90,-44,-89,47
69,44,67,57,-76
-54,-66,59,-3,6
-68,41,-17,-64,-31
25,10,95,-58,58
-38,85,-64,-78,-45
70,100,-53,-18,-70
54,-99,92,-22,-33
87,-4,-39,27,26
-96,33,-88,34,38
-12,-28,75,-21,16
79,60,43,-44,69
-12,-3,-4,29,-64
80,-8,48,-12,79
85,20,18,-98,47
39,69,24,-45,69
-71,-5,-85,-80,66
-38,-9,87,76,1
-25,-92,-7,63,57
-7,74,-57,13,88
1,-22,-66,-84,-60
33,81,64,-41,-45
-53,-60,95,60,25
51,52,-34,-50,25
10,90,-61,-79,64
4,6,91,-72,-96
-60,30,-56,-95,79
-52,-46,58,-33,81
-49,-12,-25,-100,-95
-52,-88,-51,20,-5
-47,87,-87,57,-61
-34,83,-92,25,37
9,-26,-71,-10,24
74,50,-44,-53,70
-74,16,-13,-90,-9
57,-16,-65,74,-98
39,-63,12,62,-62
28,91,-77,79,28
-44,-61,19,-41,-9
-32,57,47,43,32
41,-97,10,75,60
-53,95,-48,-17,-4
-55,-85,92,-13,-77
-12,-97,52,-24,23
-74,-71,-35,3,36
64,43,-89,3,-3
18,-10,-95,45,0
-2,-13,-46,100,-12
1,-1,-27,91,-34
-51,44,-81,4,-6
17,-93,20,96,28
99,59,-10,-27,25
21,54,-27,74,13
-38,19,-71,-78,-62
-69,74,18,-90,83
92,50,-51,-1,27
3,-79,21,19,6
-66,20,50,-70,-7
46,22,-88,-68,43
38,20,37,75,90
-84,11,58,-13,-49
4,-93,-35,-86,-44
-58,88,-57,-77,-45
34,-58,-6,78,-29
1,-5,-2,-62,64
-83,-99,80,69,79
98,-88,96,9,9
-4,78,44,33,-5
-57,68,99,48,58
81,46,64,38,-39
-59,1,-31,-2,-21
-59,23,-4,62,9
47,-16,71,48,-53
54,89,78,-21,64
-28,29,-66,-86,33
-33,-100,-83,61,-82
65,67,84,21,-27
45,-41,53,91,-30
61,34,-16,-60,94
20,-83,69,0,84
-40,100,-89,-39,62
19,76,-91,-81,26
0,-42,66,42,26
-7,-20,-31,77,-21
17,-1,-28,-5,-40
79,83,64,89,19
-51,32,22,37,38
-36,-83,9,-6,54
69,34,-71,92,18
-12,-50,-39,89,39
92,90,-4,-31,16
24,4,-43,-24,13
1,-28,-13,-73,66
7,46,-67,-76,64
-95,0,-90,43,-61
-4,-67,81,6,80
-56,53,-53,5,-42
-29,91,-45,70,-6
57,31,-80,-36,73
99,-40,2,54,27
-93,-81,-23,-2,51
22,91,-61,-29,-72
26,-32,-64,-97,88
60,49,55,-26,97
47,-66,11,-14,63
-50,-90,-11,-37,-56
-72,33,-32,-1,98
91,-39,-44,69,25
15,-99,-22,8,7
-76,-30,22,3,-97
-88,-99,27,9,32
78,6,-30,-49,53
41,99,37,-73,-63
95,-57,10,-2,8
53,-62,49,-96,-62
22,3,48,99,4
34,-18,-28,29,29
-28,-7,-53,-44,89
-72,68,-83,100,22
5,42,-21,-91,24
-58,-87,95,27,66
65,-80,-82,99,-76
-19,13,-48,38,-53
51,-75,69,84,-12
-41,-17,-8,84,53
-77,95,61,63,-78
-65,-30,48,99,-83
-77,-59,39,89,50
-98,-97,-99,100,58
28,95,-26,-75,-6
-86,94,-70,27,-46
-62,-60,-57,-63,61
2,-97,-44,-27,75
6,-100,23,93,59
-33,-28,1,-63,-82
31,21,37,14,-10
-20,-52,-95,73,94
40,-82,-7,-24,-80
-66,57,-9,63,0
81,81,-43,-37,96
35,-31,5,85,47
-10,2,-65,36,50
-93,8,-91,-66,-94
59,15,-73,-20,60
-43,52,-40,-31,-4
81,51,-47,21,-75
68,-50,50,41,96
52,-62,65,-40,-54
46,18,39,93,21
100,-85,36,45,-38
-93,55,20,-55,50
-53,100,61,7,36
-27,-69,30,-51,-54
21,-68,-33,-25,-68
-33,51,0,86,35
74,20,54,-34,45
-12,55,100,-51,-41
-59,6,-22,-93,-24
37,93,38,-21,48
-98,-41,87,-27,71
86,62,-94,14,-8
80,1,-3,59,57
84,30,38,-51,-21
-52,58,-88,17,87
-89,50,-57,9,-4
-38,17,-11,-16,73
-4,17,-17,-35,-78
-54,-58,-44,-58,-29
-98,87,-9,35,-62
96,82,-45,43,4
-100,-65,-1,-69,12
40,38,-14,-54,19
94,32,-59,65,30
-41,13,22,44,8
-92,66,-57,-42,77
5,-39,-56,-56,-93
33,25,66,90,8
-85,21,-15,-96,77
-93,97,-27,-66,-91
-99,-73,-78,-76,9
82,69,83,63,-20
63,-14,59,-51,-90
20,31,-59,-29,88
-85,19,88,23,58
20,29,61,-9,24
-45,-46,-44,51,96
-86,-34,36,-70,-60
-8,7,85,-87,-17
-64,-48,-29,-18,-36
15,-24,-6,95,-97
-39,-93,-4,-78,58
43,-87,-7,57,-34
33,-91,-96,48,-32
-71,26,50,84,-29
13,91,-15,-89,63
2,-99,93,54,-27
47,43,-76,-99,-24
-73,-87,12,41,-22
32,72,-69,57,53
3,66,-92,68,1
63,-17,-39,53,3
81,9,-18,73,9
-26,-78,-35,-98,28
4,-21,92,0,-62
-70,-97,-97,-83,-94
-32,-86,-24,-87,-96
-61,45,31,65,-66
21,53,-25,-88,55
32,98,52,-47,80
-66,-96,65,-71,-31
-46,17,-79,27,-31
20,53,-34,-60,-12
35,19,-51,-69,42
68,80,90,-57,-47
-8,43,-32,-53,31
-4,-43,-97,-14,76
100,-67,90,-6,31
22,-49,-74,66,94
-58,-40,-5,-51,-97
23,24,29,31,36
-56,-83,-40,-100,79
-52,-28,-92,-76,-69
90,71,54,-58,88
-8,34,-41,-60,-75
69,-16,7,46,-14
85,-68,-31,-66,39
-2,0,95,-55,58
93,-49,-62,23,68
-11,-95,28,-32,59
41,-1,-24,-21,25
-65,-37,-99,-54,-82
58,27,-72,-62,-31
43,-57,-43,-70,49
-83,-39,-44,91,-94
90,3,9,-37,-37
1,-17,-34,-7,-43
-63,25,82,-84,96
16,-3,96,-75,-34
94,25,65,24,48
-97,57,9,13,8
14,-35,84,63,-51
-10,-93,-9,-66,90
35,-43,-88,-47,-42
-47,-79,-75,49,-89
-65,-74,-82,-89,18
-46,33,65,18,76
46,-29,61,-25,76
-61,-62,-51,42,42
56,40,-40,79,-65
-55,72,93,-54,61
46,-93,63,-93,-57
2,80,14,-27,-17
-7,-69,-55,12,-65
-89,54,88,-57,84
-51,-81,78,-72,48
45,38,26,-97,96
60,-55,-16,100,-97
-58,-89,-34,-88,-72
-59,-87,-70,-86,-100
-41,59,-65,12,-63
-41,77,-87,-31,14
-44,-17,34,88,62
-80,-34,9,87,26
82,32,-7,-40,-51
56,69,-21,-84,-90
-38,-32,-92,75,-44
-87,-42,-86,55,-99
-81,84,73,-27,-81
-28,42,-98,15,60
-60,-24,-63,-54,55
76,96,17,-45,-29
-67,93,68,35,73
-37,-8,-73,-45,-52
-76,23,-91,-18,6
-55,-6,53,81,-23
67,-90,-50,-64,36
-28,-25,-2,-87,-9
-44,-47,-23,-4,-30
-65,-1,-99,-50,-31
69,33,-43,-74,-11
-15,-74,57,-7,-22
43,53,-20,-10,86
-48,-87,33,38,58
-72,-39,56,-4,-61
41,54,76,65,-36
-81,-43,-83,-25,76
48,5,-87,-75,-11
-90,-57,-90,96,93
-89,98,51,7,24
40,-11,-48,-26,-32
55,-8,-81,-94,33
-5,15,-12,87,70
56,25,-70,-25,55
74,-12,-55,-67,-11
-95,-58,-37,48,-59
63,51,-100,96,18
57,66,-16,100,22
56,-51,47,87,59
-96,-42,-84,3,61
-86,100,-59,-18,47
84,-74,68,-88,-52
76,-6,-74,98,69
-1,27,-29,38,-41
56,75,30,-78,-41
