column0,column1,column2,column3,column4
-59,74,-27,23,51
70,-19,-93,70,-53
58,-99,-5,-6,1
44,20,46,52,-61
-6,74,-6,100,87
99,25,-80,-68,-98
-43,-11,-5,-18,-10
11,-33,38,-65,-73
-79,-22,62,56,-34
-93,2,40,-35,3
6,44,28,43,47
16,-97,-24,37,-36
54,-55,41,-3,86
7,84,11,-3,-28
8,80,52,6,-34
55,-39,-12,76,93
-94,0,62,-79,-98
-3,-51,60,-85,42
15,-46,-23,-47,55
-91,6,43,-87,-55
24,53,52,88,-78
-8,-93,-40,-60,24
22,6,-65,-95,-30
1,99,-34,-97,61
91,-20,80,-60,39
54,-31,23,46,9
89,-8,64,-53,-40
74,5,7,-1,-67
96,-57,64,-98,-36
-65,-79,-99,-31,-1
29,-40,-66,-86,-13
14,-31,76,88,-42
46,-11,10,9,-78
-62,81,-98,54,-83
91,1,65,99,-62
45,20,-90,100,-68
62,-78,-13,-51,-87
7,34,-47,76,-94
42,-78,-48,40,96
-80,-20,-82,51,69
54,57,-99,-10,59
12,59,59,-97,54
-71,-21,81,93,35
96,38,-34,64,-15
-93,-9,-96,53,-65
33,-93,-51,-1,-100
-44,91,-76,71,-99
61,-100,-89,-27,19
82,30,-42,-69,96
-48,-36,87,-46,-26
10,85,18,100,-21
-3,0,74,-69,65
80,-65,-37,-79,15
-80,43,-66,39,-93
-55,5,11,20,-89
-57,-41,88,0,-13
-81,-75,-42,52,57
-50,44,6,14,46
39,28,37,-35,-96
-92,12,-31,90,-4
60,56,56,30,-55
47,19,-2,-18,-17
-47,-88,58,8,33
-99,-17,27,18,99
59,40,19,-42,-74
60,71,82,-22,-90
99,1,-77,71,32
-77,-78,-25,-35,-84
31,5,-31,25,37
-34,70,-18,94,54
-75,-26,-86,-4,7
-55,-93,46,67,-92
89,97,91,90,79
53,33,94,59,45
-3,28,24,-83,4
4,55,75,42,51
-86,79,48,-13,43
95,-81,-11,-30,-20
7,86,-69,-18,-15
64,-56,55,95,27
-2,54,-3,49,11
66,70,48,92,59
-73,-24,59,-17,-39
99,25,36,3,92
-7,-19,-25,-78,56
11,36,72,-55,-69
-29,-22,-45,5,75
-70,20,30,45,-70
60,-48,-57,-51,-64
81,88,-32,41,-84
25,4,33,63,-31
97,-10,20,12,-58
87,-33,-2,-55,-89
65,-68,-47,-64,-54
52,6,13,55,-94
