column0,column1,column2,column3,column4
83,-49,-50,-94,22
90,-17,79,78,-27
11,52,83,-38,65
-26,-39,-76,0,37
63,10,90,13,45
-96,-25,90,66,27
39,-20,-72,9,-83
-80,-57,61,-8,38
-42,-96,-92,-57,-50
71,100,48,-67,99
-57,-63,-62,24,14
2,39,92,17,-86
-76,-77,62,42,-22
76,-45,89,0,34
-26,-40,-77,-2,42
-23,25,89,-17,9
33,-61,8,-43,-8
-15,-8,30,45,-93
9,-3,-24,-84,-5
79,-67,78,89,-8
-32,-96,63,-87,-42
-23,-39,58,34,-72
-16,-6,97,93,-28
-70,14,-76,-17,-46
12,59,79,6,32
-25,72,-1,37,38
57,84,86,57,36
-65,-38,-93,-53,-65
13,41,77,-96,-10
48,42,-97,-58,15
-100,-69,89,31,-83
-16,56,72,91,23
87,-5,67,71,13
65,-88,-28,40,57
-8,-78,100,65,13
100,14,-63,-96,45
-27,-1,61,33,86
35,8,-100,-6,-100
-100,49,93,64,31
70,-60,83,-9,-8
100,80,83,41,35
60,92,74,-44,51
-8,14,86,-93,-71
-98,17,85,71,45
12,7,82,-42,25
-6,98,73,16,69
-5,-58,62,-91,94
67,5,94,-22,50
92,-57,61,81,52
74,67,-82,6,35
-78,87,67,-65,55
23,-24,76,59,100
-48,-57,98,26,45
20,-64,16,40,85
80,-94,78,2,-20
11,50,98,-38,99
-99,48,6,40,89
18,-95,82,-43,-93
90,-56,22,-81,-34
0,2,75,80,-11
-36,20,92,-82,-42
94,-27,92,61,79
-48,-69,-45,92,-30
-43,-100,-24,35,70
-94,-16,10,-98,96
-43,-47,61,52,8
2,-13,-73,36,-53
-28,-39,71,-70,-80
-92,-67,94,64,-6
-25,94,-46,-58,34
-9,97,57,64,90
44,3,32,38,-46
62,40,74,-95,10
-31,15,79,-51,-47
-71,-50,98,4,-20
13,-18,82,49,96
69,-56,68,-13,82
-95,-59,-64,-72,-56
50,-44,92,-66,80
-27,42,-2,53,-22
-30,-10,99,63,90
-18,-59,70,92,-25
98,41,7,-90,-45
-58,-72,-21,36,65
16,-35,47,30,-99
2,-1,77,-54,45
31,-35,47,35,96
96,95,74,-8,30
68,27,26,5,67
-73,58,84,97,82
-3,100,77,-53,-96
-3,5,90,89,26
-80,97,91,-24,9
-69,-51,95,52,13
-35,-90,62,29,39
31,-87,88,94,-50
-71,-75,80,45,3
-49,-11,74,18,-30
-2,39,-2,37,-57
-35,-78,73,3,92
17,-76,70,-65,5
77,84,99,98,9
-9,83,92,2,75
41,64,87,-20,-3
-7,9,62,64,96
-13,25,48,-91,25
-48,23,81,90,-96
93,79,-8,31,94
-79,7,78,-43,81
66,87,73,-39,35
22,-57,74,57,-65
10,95,-72,-49,75
25,-58,87,-8,-73
51,-34,80,-11,-47
-64,65,74,-77,-49
6,-91,-6,30,-32
-13,41,32,94,-89
4,39,51,-24,44
-6,25,87,70,-94
93,13,57,39,56
20,-98,15,31,-57
83,91,94,99,10
-63,-63,77,-11,-55
93,89,76,-40,-97
94,47,-93,-77,-55
94,14,84,16,22
81,-80,-6,31,-44
-1,50,-69,31,88
13,64,87,-4,-45
-14,16,-77,-5,80
-47,-49,78,51,-97
78,-56,78,-98,24
34,-72,-43,41,12
58,56,-76,19,69
19,-98,62,56,79
-42,-67,68,-49,-41
61,-60,-17,-96,89
60,-46,56,-86,-47
-52,89,-65,30,27
56,75,65,-63,-9
62,-73,100,-65,27
78,-64,94,-93,-65
-68,89,-49,1,22
44,21,-29,-64,18
-13,68,92,19,-84
65,-74,89,-71,-99
8,11,61,75,-80
45,97,96,36,11
5,-11,-59,36,-50
-13,60,75,-15,-37
-37,73,69,87,-18
-6,6,80,-1,26
11,100,96,-41,-43
-28,-6,94,-22,44
-40,44,78,90,-1
88,63,67,-38,61
-80,67,-64,-73,-60
89,26,23,38,10
14,-53,75,-37,79
-6,97,89,71,-26
-44,75,-59,6,-58
-95,-74,94,-68,67
-59,45,87,-77,17
39,85,-32,59,-18
53,-12,-61,-25,79
20,44,97,-52,75
47,100,88,55,11
-6,42,33,59,-96
-19,-70,52,36,74
-69,78,64,64,-81
-47,-74,-99,-89,-85
77,-23,-87,-25,-58
52,99,67,40,42
-61,85,-38,-20,84
-19,31,93,-65,-1
-31,-100,62,-37,88
83,85,64,-27,-5
46,-21,69,82,82
-64,-45,-53,-8,71
-34,79,100,-32,27
-65,-61,62,32,-80
-36,80,-59,37,42
98,5,38,55,97
7,-78,-58,30,-12
68,94,79,50,-8
-3,95,93,23,-2
-60,68,92,35,26
69,90,80,27,-54
17,-13,7,43,53
82,94,62,-93,-40
-76,92,76,87,-77
-33,-97,98,-3,-76
43,15,61,18,-48
57,-27,3,-30,13
26,26,61,74,-35
-73,-98,90,-12,97
26,-86,-3,-39,-44
-74,29,13,41,-76
53,53,85,34,-83
-23,-24,12,38,-65
72,-98,74,-25,-12
-27,-28,95,95,93
79,-27,77,-13,-86
19,3,65,-80,29
-51,-7,70,-96,13
2,-20,96,-87,62
-57,16,71,16,92
30,23,90,81,35
38,-50,94,-32,87
-24,-1,-86,-69,72
24,-99,42,35,68
27,-87,-64,79,39
-100,-32,71,6,21
-27,79,63,-75,-7
73,-74,73,-88,49
