column0,column1,column2,column3,column4
24,-13,66,-95,53
42,-12,-65,19,34
16,83,-89,40,69
57,-19,13,85,75
74,72,38,5,34
44,5,-89,-42,1
15,-31,-18,72,-13
21,46,-75,9,13
68,53,42,-76,-53
28,-67,38,-14,-76
82,-71,-79,53,-87
88,-93,80,-76,-38
-39,-45,-62,-17,-96
-91,-96,-99,5,25
19,-27,44,28,47
61,11,-5,-19,36
34,-51,60,-31,-74
79,-39,47,-29,41
-93,9,94,-6,29
-15,5,86,-79,41
-5,-17,10,15,-27
6,12,21,-92,55
7,33,-92,53,34
